Distance Rssi
5.1106415879 -77.6470588235
14.7562414347 -73.1428571429
7.22597635479 -72.3
3.70561539289 -70.0454545455
12.7766797127 -67.3076923077
5.46029111678 -73.9545454545
3.0988 -80.3846153846
10.8165833644 -81.625
4.12177125518 -83.0
4.34659239405 -83.0
8.24952741677 -78.5
4.85219784015 -82.0
7.31788943617 -74.1666666667
5.67125748666 -87.0
3.26110678145 -78.6666666667
6.54576283408 -68.7916666667
5.54424460139 -70.3076923077
3.26110678145 -69.88
3.70561539289 -79.6428571429
3.26110678145 -80.5
3.0988 -75.9444444444
11.7935895333 -81.5
3.26110678145 -75.7272727273
12.7766797127 -81.125
3.70561539289 -69.7826086957
5.95054295338 -79.1111111111
16.7483678632 -75.16
5.1106415879 -76.3703703704
7.22597635479 -82.5
15.7510313212 -79.6923076923
4.34659239405 -76.3461538462
6.32317172628 -82.75
14.7562414347 -83.25
3.70561539289 -78.0476190476
5.46029111678 -82.2857142857
13.7645503697 -79.0
3.26110678145 -72.2666666667
12.7766797127 -78.6153846154
3.0988 -77.0
3.95889781126 -83.3333333333
12.7766797127 -84.3333333333
8.24952741677 -79.2307692308
11.7935895333 -81.1538461538
7.31788943617 -78.3125
6.41192802517 -80.1111111111
9.84747222794 -84.5
5.54424460139 -68.0333333333
6.83840459757 -86.0
4.73592518944 -72.7826086957
