Distance Rssi
1.2446 -69.9583333333
3.29231425596 -80.0
1.60663784345 -77.0625
2.3828665846 -78.1578947368
2.3828665846 -75.8235294118
1.60663784345 -73.3214285714
3.29231425596 -77.3636363636
1.2446 -72.4666666667
4.25030883113 -79.2222222222
1.60663784345 -78.5
2.3828665846 -76.5384615385
3.93577077585 -81.1428571429
4.91015572054 -83.0
4.76288945074 -79.3043478261
3.791497741 -85.5
1.98737754843 -82.0
1.2446 -72.4615384615
1.60663784345 -75.24
2.3828665846 -77.0
3.29231425596 -75.95
4.25030883113 -79.1176470588
3.19363968537 -77.8333333333
2.66506405927 -74.8125
1.60663784345 -68.1
2.4638 -74.15
4.26372120102 -76.8888888889
1.2446 -74.0
2.66506405927 -78.5
13.6356369811 -78.0714285714
8.03258685605 -76.3636363636
6.74521856725 -72.0
7.07242920078 -73.2941176471
5.74972075148 -69.3529411765
6.13029934016 -77.0769230769
4.76288945074 -73.875
10.6520526041 -81.0
5.21597519166 -72.8571428571
4.34703765799 -74.9090909091
3.91926197644 -70.3333333333
3.19363968537 -81.3333333333
2.66506405927 -81.6666666667
2.4638 -73.6875
6.13029934016 -83.6666666667
2.66506405927 -77.4545454545
1.2446 -68.9090909091
7.07242920078 -82.0
3.19363968537 -78.0
4.25030883113 -74.6666666667
3.29231425596 -82.0
2.3828665846 -77.8
3.19363968537 -70.1428571429
1.60663784345 -73.8
4.66489515423 -75.3333333333
2.66506405927 -71.8
1.2446 -72.1363636364
3.69567817863 -83.0
1.60663784345 -75.6923076923
2.76031512694 -81.0
13.4688275139 -79.25
7.74604223588 -77.8571428571
7.07242920078 -74.3333333333
12.4575283343 -81.3333333333
6.74521856725 -78.0
10.6520526041 -74.0
6.13029934016 -65.7307692308
5.74972075148 -76.1666666667
5.23024178791 -79.8333333333
5.21597519166 -64.25
4.76288945074 -64.5263157895
4.25030883113 -81.3333333333
3.791497741 -74.9
3.29231425596 -84.0
3.55690702718 -72.0
2.85136920093 -83.5
2.3828665846 -75.3571428571
1.60663784345 -70.7692307692
4.76288945074 -72.0
1.2446 -68.1739130435
2.66506405927 -72.0
1.60663784345 -67.9130434783
2.4638 -65.2380952381
2.3828665846 -76.6666666667
1.2446 -73.6666666667
3.29231425596 -75.95
1.60663784345 -72.7692307692
2.3828665846 -73.9642857143
11.4470617103 -75.5
2.3828665846 -74.0555555556
1.60663784345 -80.125
3.29231425596 -78.5
1.2446 -76.1052631579
1.60663784345 -76.8666666667
8.42365256881 -79.75
5.23024178791 -82.6666666667
2.3828665846 -76.7826086957
7.42032210891 -83.0
14.4807848199 -83.0
13.4688275139 -79.0
4.25030883113 -76.6086956522
3.29231425596 -81.5555555556
1.60663784345 -79.5555555556
1.2446 -81.5
1.60663784345 -78.2222222222
2.3828665846 -78.8
3.29231425596 -82.0
