Distance Rssi
5.116445266 -80.4166666667
7.56839022514 -81.0952380952
4.10946567816 -80.5789473684
6.55620202556 -83.6666666667
3.10836229549 -79.88
5.54540813647 -82.75
2.12147028261 -79.55
1.18484942503 -72.5434782609
3.53279212522 -86.0
0.6096 -61.3
1.80768786022 -81.5
3.10836229549 -75.4857142857
2.78532744933 -80.625
2.12147028261 -77.9069767442
8.68282569905 -86.0
3.78323599581 -78.6551724138
1.18484942503 -75.737704918
4.78875894152 -81.4166666667
0.6096 -63.2
6.65736858826 -88.0
5.79793599482 -85.0
1.18484942503 -71.9411764706
2.63683319912 -85.0
4.10946567816 -76.375
3.63291042004 -80.6666666667
3.10836229549 -79.0
9.36705716861 -86.0
4.63763936933 -80.3793103448
2.12147028261 -78.6086956522
5.64640343227 -82.1428571429
1.18484942503 -72.8913043478
11.3955168729 -85.0
6.65736858826 -81.875
0.6096 -70.380952381
0.6096 -65.1851851852
3.10836229549 -76.6363636364
1.18484942503 -69.5555555556
2.12147028261 -75.0833333333
2.12147028261 -80.1785714286
1.18484942503 -72.4102564103
3.10836229549 -78.7021276596
0.6096 -69.0
4.10946567816 -78.8684210526
1.18484942503 -73.7297297297
5.116445266 -79.9642857143
2.12147028261 -83.0
17.4858293255 -86.0
14.44007313 -83.7142857143
5.116445266 -81.85
13.4250473966 -84.0
4.10946567816 -79.3529411765
12.4101811107 -84.0
3.10836229549 -81.5333333333
14.44007313 -86.0
2.12147028261 -75.243902439
10.3811139287 -84.5
1.18484942503 -76.525
0.6096 -64.7380952381
1.18484942503 -73.4130434783
2.12147028261 -77.75
3.10836229549 -77.9310344828
4.10946567816 -80.4827586207
0.6096 -74.1860465116
3.10836229549 -79.0
1.18484942503 -77.0740740741
2.12147028261 -74.65625
2.12147028261 -75.0377358491
1.18484942503 -74.4285714286
3.10836229549 -71.3214285714
0.6096 -73.4
9.36705716861 -84.1666666667
4.10946567816 -82.7777777778
1.18484942503 -72.0
5.116445266 -80.75
2.12147028261 -76.5666666667
17.4858293255 -84.75
14.44007313 -78.4
5.116445266 -81.3333333333
16.4704850202 -83.7692307692
13.4250473966 -77.1304347826
4.10946567816 -81.5333333333
15.4552268958 -80.8928571429
12.4101811107 -83.5
3.10836229549 -80.619047619
14.44007313 -82.4
11.3955168729 -85.3333333333
2.12147028261 -78.7428571429
10.3811139287 -81.3157894737
1.18484942503 -80.5714285714
0.6096 -77.3055555556
1.18484942503 -76.5806451613
2.12147028261 -73.7441860465
3.10836229549 -81.3333333333
4.10946567816 -83.2857142857
4.10946567816 -81.5909090909
7.56839022514 -83.1111111111
3.10836229549 -79.5
2.12147028261 -76.2553191489
1.18484942503 -73.0212765957
4.53694057708 -77.7333333333
11.3955168729 -84.0
0.6096 -65.9215686275
3.53279212522 -74.7692307692
10.3811139287 -85.0
1.18484942503 -65.8333333333
2.53809428509 -81.4
9.36705716861 -82.5
13.4250473966 -79.6875
7.66966448549 -76.7666666667
7.13807790375 -83.25
12.4101811107 -78.3103448276
6.65736858826 -68.4864864865
6.12640417864 -80.025
11.3955168729 -77.5
5.64640343227 -71.037037037
5.116445266 -77.9743589744
10.3811139287 -85.2
4.63763936933 -69.5
4.10946567816 -83.0
9.36705716861 -77.5
3.63291042004 -74.4864864865
3.10836229549 -79.9411764706
8.3534726671 -84.0
2.63683319912 -85.0
2.12147028261 -72.9803921569
9.36705716861 -84.0
3.63291042004 -79.7142857143
1.18484942503 -72.7346938776
0.6096 -59.3653846154
1.18484942503 -71.6727272727
2.12147028261 -80.0625
