Distance Packets_Sent Packets_Received
1.2446 337.0 277
3.29231425596 292.0 205
12.4575283343 112.0 3
1.60663784345 328.0 267
2.3828665846 293.0 222
11.4470617103 273.0 47
2.3828665846 336.0 253
1.60663784345 292.0 238
10.4376694429 116.0 3
3.29231425596 334.0 99
1.2446 293.0 223
9.42969654867 314.0 154
4.25030883113 337.0 242
1.60663784345 292.0 228
8.42365256881 220.0 29
5.23024178791 334.0 224
2.3828665846 293.0 207
7.42032210891 279.0 60
6.89505912955 299.0 61
3.93577077585 292.0 108
5.74972075148 314.0 106
7.89650011081 314.0 63
4.91015572054 293.0 183
4.76288945074 313.0 99
8.90124146398 336.0 15
5.89859973214 293.0 149
3.791497741 314.0 208
9.90827922497 328.0 72
6.89505912955 278.0 20
2.85136920093 280.0 134
10.9169779152 334.0 60
7.89650011081 293.0 62
1.98737754843 312.0 246
1.2446 313.0 241
13.4688275139 278.0 20
10.4376694429 104.0 5
1.60663784345 312.0 240
11.4470617103 191.0 16
2.3828665846 315.0 227
12.4575283343 148.0 1
3.29231425596 315.0 217
16.5061895603 334.0 19
13.4688275139 288.0 41
4.25030883113 314.0 120
5.23024178791 235.0 30
4.75251580113 263.0 182
7.93594536776 279.0 27
14.6360653961 189.0 21
4.25030883113 261.0 112
6.64538952959 322.0 24
15.4932712943 300.0 13
3.91926197644 260.0 190
6.97728337392 320.0 166
13.6356369811 57.0 1
3.29231425596 273.0 182
5.65057239578 315.0 6
3.19363968537 261.0 201
6.03740421705 320.0 135
12.6376933607 194.0 26
2.3828665846 275.0 213
4.66489515423 21.0 8
13.4688275139 306.0 12
2.66506405927 264.0 204
5.12664881575 321.0 97
11.642873489 203.0 30
1.60663784345 272.0 195
3.69567817863 322.0 148
12.4575283343 312.0 68
2.4638 263.0 181
4.26372120102 318.0 109
10.6520526041 258.0 61
1.2446 274.0 212
2.76031512694 326.0 231
11.4470617103 305.0 41
2.66506405927 263.0 185
3.48433937497 321.0 182
9.66646048355 271.0 59
12.4575283343 274.0 114
7.74604223588 324.0 149
9.22831323482 315.0 126
13.6356369811 262.0 180
8.03258685605 319.0 207
7.52667618807 273.0 160
11.4470617103 276.0 194
6.74521856725 326.0 251
8.22273757091 183.0 55
12.6376933607 249.0 119
7.07242920078 320.0 211
6.57506855021 270.0 132
10.4376694429 272.0 58
5.74972075148 326.0 246
7.22008124331 173.0 36
11.642873489 262.0 148
6.13029934016 320.0 223
5.6459463724 273.0 194
9.42969654867 253.0 61
4.76288945074 326.0 261
6.22175579399 304.0 99
10.6520526041 260.0 109
5.21597519166 319.0 244
4.75251580113 273.0 198
8.42365256881 272.0 159
3.791497741 326.0 242
5.23024178791 251.0 86
9.66646048355 224.0 29
4.34703765799 321.0 197
3.91926197644 245.0 72
7.42032210891 259.0 96
2.85136920093 92.0 1
4.25030883113 314.0 218
8.68787683384 112.0 21
3.55690702718 320.0 116
3.19363968537 275.0 179
8.42365256881 267.0 47
3.791497741 324.0 39
3.29231425596 262.0 141
9.66646048355 173.0 12
4.34703765799 317.0 193
2.66506405927 270.0 196
9.42969654867 262.0 90
4.76288945074 326.0 139
2.3828665846 311.0 244
10.6520526041 82.0 9
5.21597519166 320.0 190
2.4638 275.0 192
10.4376694429 119.0 8
5.74972075148 324.0 7
1.60663784345 314.0 232
11.642873489 68.0 3
6.13029934016 319.0 120
2.66506405927 274.0 192
11.4470617103 185.0 13
6.74521856725 324.0 56
1.2446 315.0 256
12.6376933607 204.0 32
7.07242920078 319.0 166
3.19363968537 272.0 197
5.6459463724 245.0 102
7.93594536776 47.0 4
16.6425831853 219.0 3
4.25030883113 262.0 151
7.64577972479 320.0 182
14.4807848199 195.0 53
4.75251580113 274.0 202
6.97728337392 295.0 1
15.6385017403 133.0 7
3.29231425596 263.0 184
6.64538952959 314.0 36
3.91926197644 271.0 178
6.03740421705 324.0 67
14.6360653961 301.0 7
2.3828665846 258.0 176
5.65057239578 291.0 7
12.4575283343 159.0 6
3.19363968537 270.0 117
5.12664881575 326.0 225
13.6356369811 258.0 46
1.60663784345 263.0 209
4.66489515423 319.0 216
11.4470617103 270.0 55
2.66506405927 273.0 161
4.26372120102 326.0 43
12.6376933607 236.0 36
1.2446 263.0 201
3.69567817863 321.0 223
10.4376694429 178.0 17
2.4638 274.0 203
3.48433937497 325.0 140
11.642873489 288.0 23
1.60663784345 261.0 166
2.76031512694 320.0 154
9.42969654867 265.0 39
12.6376933607 274.0 211
8.03258685605 326.0 252
9.47011332773 313.0 154
13.4688275139 260.0 166
7.74604223588 321.0 219
7.22008124331 270.0 83
11.642873489 273.0 206
7.07242920078 325.0 237
8.49321461168 287.0 64
12.4575283343 264.0 167
6.74521856725 320.0 161
6.22175579399 275.0 202
10.6520526041 275.0 217
6.13029934016 325.0 241
7.52667618807 312.0 103
11.4470617103 249.0 124
5.74972075148 321.0 242
5.23024178791 271.0 118
9.66646048355 253.0 85
5.21597519166 326.0 250
6.57506855021 315.0 127
10.4376694429 263.0 147
4.76288945074 321.0 235
4.25030883113 272.0 197
8.68787683384 230.0 44
4.34703765799 325.0 249
5.6459463724 307.0 155
9.42969654867 232.0 57
3.791497741 320.0 231
3.29231425596 217.0 61
7.71896764341 274.0 185
3.55690702718 326.0 220
4.75251580113 314.0 180
8.42365256881 201.0 13
2.85136920093 318.0 101
2.3828665846 274.0 198
8.68787683384 272.0 187
4.34703765799 326.0 227
3.91926197644 314.0 240
9.42969654867 71.0 7
3.791497741 320.0 193
1.60663784345 274.0 207
9.66646048355 261.0 89
5.21597519166 326.0 115
3.19363968537 291.0 191
10.4376694429 85.0 15
4.76288945074 320.0 203
1.2446 274.0 215
6.13029934016 174.0 2
2.66506405927 313.0 233
11.4470617103 173.0 12
5.74972075148 320.0 63
1.60663784345 274.0 215
7.07242920078 325.0 65
2.4638 314.0 244
12.4575283343 113.0 6
6.74521856725 320.0 183
2.3828665846 273.0 195
1.2446 336.0 209
3.29231425596 291.0 204
12.4575283343 311.0 171
1.60663784345 336.0 260
2.3828665846 291.0 202
11.4470617103 141.0 26
2.3828665846 336.0 265
1.60663784345 293.0 190
