Distance Rssi
1.2446 -53.238267148
3.29231425596 -69.087804878
12.4575283343 -79.3333333333
1.60663784345 -67.1161048689
2.3828665846 -67.9279279279
11.4470617103 -81.5106382979
2.3828665846 -68.4822134387
1.60663784345 -62.0588235294
10.4376694429 -79.6666666667
3.29231425596 -76.5656565657
1.2446 -61.4170403587
9.42969654867 -76.4285714286
4.25030883113 -71.958677686
1.60663784345 -59.5833333333
8.42365256881 -79.724137931
5.23024178791 -72.1517857143
2.3828665846 -72.8309178744
7.42032210891 -81.1
6.89505912955 -80.9672131148
3.93577077585 -79.1111111111
5.74972075148 -78.6320754717
7.89650011081 -81.2222222222
4.91015572054 -75.4535519126
4.76288945074 -78.6161616162
8.90124146398 -81.4
5.89859973214 -78.7046979866
3.791497741 -71.2788461538
9.90827922497 -80.5277777778
6.89505912955 -81.2
2.85136920093 -76.8432835821
10.9169779152 -81.5166666667
7.89650011081 -80.935483871
1.98737754843 -70.5772357724
1.2446 -51.6556016598
13.4688275139 -82.7
10.4376694429 -85.6
1.60663784345 -64.7291666667
11.4470617103 -83.5625
2.3828665846 -63.9251101322
12.4575283343 -86.0
3.29231425596 -71.1105990783
16.5061895603 -83.2105263158
13.4688275139 -80.6097560976
4.25030883113 -74.575
5.23024178791 -81.2
4.75251580113 -74.8131868132
7.93594536776 -80.4444444444
14.6360653961 -83.8095238095
4.25030883113 -74.1160714286
6.64538952959 -81.5833333333
15.4932712943 -84.3076923077
3.91926197644 -69.2578947368
6.97728337392 -77.0963855422
13.6356369811 -85.0
3.29231425596 -73.3461538462
5.65057239578 -84.5
3.19363968537 -66.2487562189
6.03740421705 -78.5407407407
12.6376933607 -79.5769230769
2.3828665846 -65.0892018779
4.66489515423 -78.5
13.4688275139 -83.75
2.66506405927 -69.1960784314
5.12664881575 -77.1443298969
11.642873489 -83.1333333333
1.60663784345 -66.0564102564
3.69567817863 -78.6621621622
12.4575283343 -80.6323529412
2.4638 -68.4309392265
4.26372120102 -77.0825688073
10.6520526041 -78.9508196721
1.2446 -60.2641509434
2.76031512694 -72.8311688312
11.4470617103 -81.512195122
2.66506405927 -65.4918918919
3.48433937497 -75.4725274725
9.66646048355 -79.7627118644
12.4575283343 -74.4473684211
7.74604223588 -78.2617449664
9.22831323482 -77.2777777778
13.6356369811 -72.7944444444
8.03258685605 -73.1449275362
7.52667618807 -78.00625
11.4470617103 -72.3041237113
6.74521856725 -70.0119521912
8.22273757091 -78.7454545455
12.6376933607 -77.5462184874
7.07242920078 -71.9336492891
6.57506855021 -76.5378787879
10.4376694429 -76.0344827586
5.74972075148 -68.2235772358
7.22008124331 -79.3611111111
11.642873489 -73.7837837838
6.13029934016 -69.6457399103
5.6459463724 -72.1701030928
9.42969654867 -79.1475409836
4.76288945074 -64.4942528736
6.22175579399 -80.6060606061
10.6520526041 -77.1100917431
5.21597519166 -60.4262295082
4.75251580113 -71.898989899
8.42365256881 -75.213836478
3.791497741 -69.805785124
5.23024178791 -78.3488372093
9.66646048355 -80.2413793103
4.34703765799 -75.1573604061
3.91926197644 -80.1111111111
7.42032210891 -77.7395833333
2.85136920093 -85.0
4.25030883113 -69.7614678899
8.68787683384 -81.6666666667
3.55690702718 -77.6465517241
3.19363968537 -70.3687150838
8.42365256881 -79.1489361702
3.791497741 -82.8461538462
3.29231425596 -73.3546099291
9.66646048355 -77.8333333333
4.34703765799 -75.8756476684
2.66506405927 -68.8265306122
9.42969654867 -78.1333333333
4.76288945074 -78.7985611511
2.3828665846 -70.0737704918
10.6520526041 -81.7777777778
5.21597519166 -75.3421052632
2.4638 -67.1875
10.4376694429 -82.875
5.74972075148 -84.8571428571
1.60663784345 -65.9482758621
11.642873489 -77.0
6.13029934016 -79.1166666667
2.66506405927 -68.9583333333
11.4470617103 -79.6153846154
6.74521856725 -82.6785714286
1.2446 -58.73046875
12.6376933607 -80.71875
7.07242920078 -77.2409638554
3.19363968537 -70.807106599
5.6459463724 -75.9215686275
7.93594536776 -83.75
16.6425831853 -85.0
4.25030883113 -75.9801324503
7.64577972479 -77.0549450549
14.4807848199 -81.5660377358
4.75251580113 -71.8712871287
6.97728337392 -86.0
15.6385017403 -81.2857142857
3.29231425596 -68.7554347826
6.64538952959 -80.3055555556
3.91926197644 -72.3539325843
6.03740421705 -81.671641791
14.6360653961 -82.4285714286
2.3828665846 -73.2045454545
5.65057239578 -81.8571428571
12.4575283343 -82.8333333333
3.19363968537 -73.6495726496
5.12664881575 -73.8044444444
13.6356369811 -80.0217391304
1.60663784345 -64.7081339713
4.66489515423 -70.4907407407
11.4470617103 -82.1454545455
2.66506405927 -73.1118012422
4.26372120102 -82.3488372093
12.6376933607 -81.3611111111
1.2446 -57.3532338308
3.69567817863 -73.6143497758
10.4376694429 -81.6470588235
2.4638 -67.8571428571
3.48433937497 -77.7785714286
11.642873489 -82.9130434783
1.60663784345 -71.8795180723
2.76031512694 -76.7987012987
9.42969654867 -80.9487179487
12.6376933607 -66.0995260664
8.03258685605 -73.4682539683
9.47011332773 -76.2402597403
13.4688275139 -72.7168674699
7.74604223588 -66.9086757991
7.22008124331 -78.4939759036
11.642873489 -67.7087378641
7.07242920078 -72.4725738397
8.49321461168 -79.390625
12.4575283343 -73.4910179641
6.74521856725 -75.3540372671
6.22175579399 -73.3712871287
10.6520526041 -62.7235023041
6.13029934016 -69.8215767635
7.52667618807 -78.6893203883
11.4470617103 -76.0161290323
5.74972075148 -63.6611570248
5.23024178791 -76.2881355932
9.66646048355 -76.0
5.21597519166 -65.524
6.57506855021 -76.8818897638
10.4376694429 -75.2993197279
4.76288945074 -60.2680851064
4.25030883113 -72.1015228426
8.68787683384 -78.2272727273
4.34703765799 -72.8393574297
5.6459463724 -77.7290322581
9.42969654867 -79.7894736842
3.791497741 -66.4025974026
3.29231425596 -81.4262295082
7.71896764341 -72.9513513514
3.55690702718 -75.6181818182
4.75251580113 -75.2333333333
8.42365256881 -83.1538461538
2.85136920093 -78.8514851485
2.3828665846 -71.7828282828
8.68787683384 -72.320855615
4.34703765799 -73.4537444934
3.91926197644 -72.9458333333
9.42969654867 -83.1428571429
3.791497741 -75.1243523316
1.60663784345 -69.7826086957
9.66646048355 -77.7191011236
5.21597519166 -77.9391304348
3.19363968537 -72.8534031414
10.4376694429 -80.4666666667
4.76288945074 -73.4384236453
1.2446 -54.2511627907
6.13029934016 -82.0
2.66506405927 -69.4163090129
11.4470617103 -82.75
5.74972075148 -78.3492063492
1.60663784345 -64.5302325581
7.07242920078 -81.6615384615
2.4638 -65.7991803279
12.4575283343 -82.0
6.74521856725 -75.5683060109
2.3828665846 -70.6871794872
1.2446 -73.8277511962
3.29231425596 -70.2745098039
12.4575283343 -77.7602339181
1.60663784345 -64.9461538462
2.3828665846 -72.6584158416
11.4470617103 -80.9615384615
2.3828665846 -69.2037735849
1.60663784345 -74.0578947368
10.4376694429 -80.25
3.29231425596 -76.9597701149
1.2446 -66.314159292
9.42969654867 -81.875
4.25030883113 -72.474137931
1.60663784345 -65.2355555556
8.42365256881 -77.935483871
5.23024178791 -80.2962962963
2.3828665846 -66.9816513761
7.42032210891 -71.8731707317
17.5194647236 -75.6464646465
14.4807848199 -75.3825503356
5.23024178791 -77.8679245283
16.5061895603 -73.1358024691
13.4688275139 -75.256684492
4.25030883113 -71.7806122449
15.4932712943 -80.3125
12.4575283343 -74.0604395604
3.29231425596 -69.7441860465
14.4807848199 -80.5
11.4470617103 -77.768
2.3828665846 -71.8761904762
13.4688275139 -80.4615384615
10.4376694429 -74.0247524752
1.60663784345 -74.724137931
9.42969654867 -82.8085106383
1.2446 -69.81
13.4688275139 -83.6428571429
10.4376694429 -81.3333333333
1.60663784345 -65.8712446352
11.4470617103 -80.6708860759
2.3828665846 -70.6165048544
12.4575283343 -81.6538461538
3.29231425596 -71.1388888889
13.4688275139 -86.0
4.25030883113 -76.9811320755
