Distance Packets_Sent Packets_Received
5.1106415879 43.0 10
4.34659239405 26.0 10
3.70561539289 47.0 15
3.26110678145 58.0 41
3.0988 57.0 37
4.6595675207 32.0 3
3.26110678145 58.0 45
3.95889781126 16.0 3
4.34659239405 42.0 32
4.85219784015 44.0 11
3.70561539289 39.0 17
3.26110678145 35.0 21
6.54576283408 11.0 1
3.0988 42.0 31
5.54424460139 77.0 3
3.26110678145 35.0 10
4.02291419247 16.0 1
3.70561539289 81.0 2
9.84747222794 3.0 1
4.73592518944 11.0 1
3.26110678145 65.0 5
3.0988 84.0 51
3.26110678145 64.0 8
3.70561539289 84.0 17
5.95054295338 14.0 1
5.1106415879 18.0 7
7.22597635479 1.0 1
4.34659239405 42.0 16
3.70561539289 46.0 19
3.26110678145 61.0 52
4.6595675207 67.0 10
3.0988 61.0 54
3.95889781126 5.0 1
12.7766797127 36.0 18
8.24952741677 46.0 6
11.7935895333 44.0 10
7.31788943617 77.0 18
8.69867492438 1.0 1
10.8165833644 16.0 3
6.41192802517 81.0 53
5.54424460139 83.0 64
8.8888387813 14.0 2
4.73592518944 82.0 43
4.02291419247 74.0 9
5.1106415879 40.0 2
4.73592518944 53.0 4
4.34659239405 38.0 11
3.70561539289 53.0 45
3.26110678145 54.0 25
3.0988 52.0 46
