Distance Rssi
1.2446 -60.3870967742
3.29231425596 -74.7777777778
12.4575283343 -82.9166666667
1.60663784345 -72.1785714286
2.3828665846 -77.76
2.3828665846 -76.2857142857
1.60663784345 -69.3720930233
10.4376694429 -73.0
3.29231425596 -70.7666666667
1.2446 -62.2195121951
9.42969654867 -81.0
4.25030883113 -80.6666666667
1.60663784345 -65.6530612245
8.42365256881 -82.3
5.23024178791 -83.0
2.3828665846 -71.9
7.42032210891 -82.4545454545
3.93577077585 -80.5
5.74972075148 -80.0
4.91015572054 -80.6666666667
4.76288945074 -75.0588235294
8.90124146398 -83.125
5.89859973214 -86.0
3.791497741 -75.2
6.89505912955 -81.8571428571
2.85136920093 -76.6774193548
7.89650011081 -81.6666666667
1.98737754843 -76.7
1.2446 -67.65
1.60663784345 -63.0810810811
11.4470617103 -83.8571428571
2.3828665846 -73.2727272727
3.29231425596 -76.2333333333
4.25030883113 -69.9268292683
5.23024178791 -83.3333333333
4.75251580113 -75.0
7.93594536776 -83.6666666667
4.25030883113 -76.6756756757
3.91926197644 -69.4893617021
6.97728337392 -81.2272727273
3.29231425596 -81.1818181818
3.19363968537 -68.1730769231
6.03740421705 -82.1666666667
2.3828665846 -76.1212121212
4.66489515423 -83.5
2.66506405927 -68.5490196078
5.12664881575 -83.2857142857
1.60663784345 -63.0
3.69567817863 -80.5625
2.4638 -61.2264150943
4.26372120102 -78.0
10.6520526041 -78.0
1.2446 -60.1136363636
2.76031512694 -82.4444444444
2.66506405927 -66.8043478261
3.48433937497 -74.9090909091
12.4575283343 -68.7142857143
7.74604223588 -76.8888888889
13.6356369811 -80.1428571429
8.03258685605 -74.243902439
7.52667618807 -80.0476190476
11.4470617103 -85.0
6.74521856725 -75.3611111111
8.22273757091 -84.0
12.6376933607 -78.95
7.07242920078 -70.2380952381
6.57506855021 -81.2105263158
10.4376694429 -79.8333333333
5.74972075148 -74.4285714286
7.22008124331 -80.04
11.642873489 -78.8571428571
6.13029934016 -66.4473684211
5.6459463724 -79.5263157895
9.42969654867 -73.6341463415
4.76288945074 -68.75
10.6520526041 -80.1666666667
5.21597519166 -63.7727272727
4.75251580113 -78.875
8.42365256881 -78.6666666667
3.791497741 -76.8928571429
5.23024178791 -75.9574468085
9.66646048355 -81.0
4.34703765799 -63.7045454545
3.91926197644 -77.7826086957
7.42032210891 -83.6666666667
2.85136920093 -82.6666666667
4.25030883113 -69.0357142857
8.68787683384 -84.0
3.55690702718 -81.125
3.19363968537 -69.2894736842
8.42365256881 -87.0
3.791497741 -87.0
3.29231425596 -74.5625
4.34703765799 -82.1666666667
2.66506405927 -70.1578947368
9.42969654867 -80.2631578947
4.76288945074 -81.1304347826
2.3828665846 -75.14
10.6520526041 -81.5
5.21597519166 -79.0476190476
2.4638 -58.85
5.74972075148 -80.7222222222
1.60663784345 -65.75
6.13029934016 -79.6666666667
2.66506405927 -70.6111111111
11.4470617103 -84.0
6.74521856725 -80.9230769231
1.2446 -61.2068965517
7.07242920078 -79.7777777778
3.19363968537 -83.0
5.6459463724 -83.2
4.25030883113 -79.3333333333
4.75251580113 -79.125
6.97728337392 -83.2222222222
3.29231425596 -77.4545454545
6.64538952959 -78.8571428571
3.91926197644 -71.575
2.3828665846 -75.7307692308
5.65057239578 -81.4
3.19363968537 -65.3720930233
5.12664881575 -80.2777777778
13.6356369811 -83.8888888889
1.60663784345 -57.9807692308
4.66489515423 -80.0
2.66506405927 -71.1935483871
4.26372120102 -83.5
1.2446 -57.8305084746
3.69567817863 -78.21875
10.4376694429 -85.0
2.4638 -70.756097561
1.60663784345 -70.9565217391
2.76031512694 -80.375
9.42969654867 -83.6666666667
12.6376933607 -72.5897435897
8.03258685605 -73.075
13.4688275139 -74.1875
7.74604223588 -71.0238095238
7.22008124331 -80.12
11.642873489 -75.3823529412
7.07242920078 -78.3333333333
8.49321461168 -85.3333333333
12.4575283343 -81.4285714286
6.74521856725 -70.5227272727
6.22175579399 -85.0
10.6520526041 -72.3076923077
6.13029934016 -72.6666666667
7.52667618807 -83.5
11.4470617103 -78.9285714286
5.74972075148 -74.4
5.23024178791 -78.9310344828
9.66646048355 -71.3636363636
5.21597519166 -63.5833333333
6.57506855021 -83.0
10.4376694429 -75.9024390244
4.76288945074 -67.8604651163
4.25030883113 -75.3714285714
8.68787683384 -74.6818181818
4.34703765799 -66.4791666667
5.6459463724 -82.5384615385
9.42969654867 -78.2580645161
3.791497741 -68.4666666667
3.29231425596 -74.0
7.71896764341 -83.0
3.55690702718 -76.0
4.75251580113 -77.7575757576
2.85136920093 -80.9375
2.3828665846 -75.3142857143
8.68787683384 -81.3846153846
4.34703765799 -70.0930232558
3.91926197644 -73.4259259259
9.42969654867 -83.7777777778
3.791497741 -82.0
1.60663784345 -70.0526315789
9.66646048355 -82.75
5.21597519166 -79.5652173913
3.19363968537 -78.1428571429
10.4376694429 -82.875
4.76288945074 -82.7777777778
1.2446 -58.0256410256
10.6520526041 -76.0
6.13029934016 -79.625
2.66506405927 -68.3050847458
11.4470617103 -77.6666666667
5.74972075148 -80.3076923077
1.60663784345 -73.0789473684
7.07242920078 -73.1219512195
2.4638 -61.9827586207
6.74521856725 -79.6551724138
2.3828665846 -75.0882352941
1.2446 -77.3333333333
3.29231425596 -76.1621621622
12.4575283343 -88.0
1.60663784345 -63.25
2.3828665846 -72.5208333333
2.3828665846 -63.6
1.60663784345 -71.9318181818
10.4376694429 -82.5454545455
1.2446 -69.3404255319
9.42969654867 -81.4545454545
4.25030883113 -78.9545454545
1.60663784345 -66.306122449
8.42365256881 -76.6153846154
5.23024178791 -76.4615384615
2.3828665846 -72.023255814
7.42032210891 -78.3846153846
17.5194647236 -78.7391304348
14.4807848199 -79.1739130435
5.23024178791 -79.25
16.5061895603 -84.5
13.4688275139 -82.3333333333
4.25030883113 -78.7916666667
15.4932712943 -83.2
12.4575283343 -83.8
3.29231425596 -79.6666666667
14.4807848199 -82.75
11.4470617103 -80.3125
2.3828665846 -74.3548387097
13.4688275139 -81.25
10.4376694429 -84.0
1.60663784345 -74.9166666667
1.2446 -74.3333333333
10.4376694429 -86.0
1.60663784345 -64.5897435897
14.4807848199 -83.0
2.3828665846 -72.3529411765
3.29231425596 -77.8095238095
4.25030883113 -78.25
