Distance Packets_Sent Packets_Received
4.76288945074 21.0 5
1.2446 48.0 45
10.6520526041 44.0 1
2.66506405927 52.0 50
1.60663784345 48.0 42
7.07242920078 43.0 8
2.4638 52.0 47
12.4575283343 18.0 7
2.3828665846 47.0 44
1.2446 66.0 54
3.29231425596 65.0 60
12.4575283343 46.0 21
1.60663784345 66.0 58
2.3828665846 63.0 54
11.4470617103 58.0 45
2.3828665846 64.0 42
1.60663784345 65.0 50
10.4376694429 59.0 31
3.29231425596 65.0 54
1.2446 65.0 56
9.42969654867 59.0 30
4.25030883113 65.0 50
1.60663784345 65.0 62
8.42365256881 57.0 37
5.23024178791 66.0 52
2.3828665846 64.0 56
7.42032210891 58.0 13
17.5194647236 60.0 41
14.4807848199 64.0 50
5.23024178791 59.0 54
16.5061895603 66.0 44
13.4688275139 64.0 32
4.25030883113 58.0 45
15.4932712943 64.0 32
12.4575283343 64.0 34
3.29231425596 58.0 45
14.4807848199 63.0 12
11.4470617103 59.0 18
2.3828665846 59.0 45
13.4688275139 60.0 19
10.4376694429 65.0 51
1.60663784345 58.0 51
12.4575283343 48.0 5
9.42969654867 63.0 24
1.2446 58.0 52
13.4688275139 64.0 2
10.4376694429 54.0 29
1.60663784345 56.0 52
11.4470617103 60.0 10
2.3828665846 59.0 44
15.4932712943 5.0 2
12.4575283343 39.0 3
3.29231425596 58.0 45
16.5061895603 50.0 1
4.25030883113 58.0 23
