Distance Rssi
1.2446 -63.0666666667
3.29231425596 -73.8421052632
1.60663784345 -63.1034482759
2.3828665846 -69.1428571429
11.4470617103 -83.0
2.3828665846 -72.7307692308
1.60663784345 -65.9130434783
3.29231425596 -70.1071428571
1.2446 -57.96
4.25030883113 -71.0714285714
1.60663784345 -62.6428571429
8.42365256881 -82.0
5.23024178791 -75.35
2.3828665846 -68.7037037037
7.42032210891 -81.8571428571
6.89505912955 -80.1111111111
3.93577077585 -74.7916666667
7.89650011081 -79.5
4.91015572054 -74.7037037037
4.76288945074 -75.2692307692
8.90124146398 -81.5
5.89859973214 -80.8
3.791497741 -76.4
6.89505912955 -79.2727272727
2.85136920093 -75.4545454545
7.89650011081 -79.25
1.98737754843 -77.1666666667
1.2446 -65.1666666667
10.4376694429 -80.7142857143
1.60663784345 -69.0344827586
11.4470617103 -83.0
2.3828665846 -70.875
15.4932712943 -83.5
3.29231425596 -73.0384615385
13.4688275139 -85.5
4.25030883113 -73.4827586207
5.23024178791 -78.6470588235
4.75251580113 -73.4166666667
7.93594536776 -80.6666666667
4.25030883113 -79.5
6.64538952959 -77.25
15.4932712943 -85.0
3.91926197644 -66.2962962963
6.97728337392 -78.1818181818
3.29231425596 -71.625
14.4807848199 -84.0
3.19363968537 -69.1111111111
6.03740421705 -76.9473684211
2.3828665846 -68.56
13.4688275139 -80.0833333333
2.66506405927 -67.3103448276
5.12664881575 -77.7692307692
11.642873489 -79.0
1.60663784345 -63.28
3.69567817863 -76.6818181818
2.4638 -63.5666666667
4.26372120102 -72.9230769231
10.6520526041 -77.5555555556
1.2446 -57.72
2.76031512694 -80.7777777778
11.4470617103 -85.0
2.66506405927 -63.9655172414
3.48433937497 -79.0
9.66646048355 -82.0
12.4575283343 -78.1818181818
7.74604223588 -76.8846153846
13.6356369811 -78.6666666667
8.03258685605 -69.2142857143
7.52667618807 -77.5384615385
11.4470617103 -76.8666666667
6.74521856725 -73.0769230769
12.6376933607 -78.0
7.07242920078 -63.9666666667
6.57506855021 -76.3529411765
10.4376694429 -77.1428571429
5.74972075148 -68.4137931034
7.22008124331 -85.0
11.642873489 -76.0
6.13029934016 -61.0
5.6459463724 -79.3333333333
9.42969654867 -75.8421052632
