Distance Rssi
1.2446 -72.4485049834
3.29231425596 -69.8073394495
1.60663784345 -60.8927536232
2.3828665846 -74.2821782178
2.3828665846 -67.9540229885
1.60663784345 -74.0343137255
3.29231425596 -78.1761363636
1.2446 -59.5350877193
9.42969654867 -87.0
4.25030883113 -76.2204724409
1.60663784345 -75.1071428571
8.42365256881 -78.8734177215
5.23024178791 -80.5333333333
2.3828665846 -73.3470319635
7.42032210891 -83.8
6.89505912955 -85.8333333333
3.93577077585 -85.0
5.74972075148 -78.9841269841
7.89650011081 -84.0909090909
4.91015572054 -82.6666666667
4.76288945074 -79.9473684211
8.90124146398 -81.9285714286
5.89859973214 -82.6111111111
3.791497741 -78.1616766467
9.90827922497 -83.1851851852
2.85136920093 -77.6686046512
7.89650011081 -79.6376811594
1.98737754843 -82.6785714286
9.42969654867 -87.0
1.2446 -66.6024590164
1.60663784345 -67.6106870229
2.3828665846 -69.6419753086
15.4932712943 -81.7
3.29231425596 -71.2692307692
16.5061895603 -83.0862068966
4.25030883113 -78.141025641
5.23024178791 -82.5862068966
4.75251580113 -75.0163934426
7.93594536776 -82.24
4.25030883113 -77.2403100775
6.64538952959 -82.7727272727
3.91926197644 -75.7314285714
6.97728337392 -77.3806818182
13.6356369811 -85.0
3.29231425596 -76.5317919075
3.19363968537 -74.1909547739
6.03740421705 -81.1764705882
2.3828665846 -73.2466960352
4.66489515423 -68.5
2.66506405927 -70.8113207547
5.12664881575 -80.24
11.642873489 -84.6428571429
1.60663784345 -65.2591093117
3.69567817863 -80.2884615385
2.4638 -67.7004608295
4.26372120102 -74.6380090498
10.6520526041 -80.8333333333
1.2446 -72.823255814
2.76031512694 -84.3636363636
11.4470617103 -83.4
2.66506405927 -69.7833333333
3.48433937497 -74.4571428571
9.66646048355 -84.0
12.4575283343 -80.2786885246
7.74604223588 -74.5054945055
13.6356369811 -77.7379310345
8.03258685605 -74.7543103448
7.52667618807 -80.5357142857
11.4470617103 -77.5
6.74521856725 -70.8260869565
8.22273757091 -81.6666666667
12.6376933607 -80.0545454545
7.07242920078 -73.4886363636
6.57506855021 -79.7702702703
10.4376694429 -76.1324503311
5.74972075148 -74.9761904762
7.22008124331 -83.4117647059
11.642873489 -75.7558139535
6.13029934016 -63.6290909091
5.6459463724 -76.5555555556
9.42969654867 -82.04
4.76288945074 -63.9461883408
6.22175579399 -81.5
10.6520526041 -80.3191489362
5.21597519166 -68.7280334728
4.75251580113 -75.8835616438
8.42365256881 -79.786407767
3.791497741 -80.8055555556
5.23024178791 -77.2595419847
9.66646048355 -77.4444444444
4.34703765799 -67.9306122449
3.91926197644 -73.9268292683
7.42032210891 -81.2692307692
2.85136920093 -79.9268292683
4.25030883113 -78.244047619
3.55690702718 -80.7272727273
3.19363968537 -76.0555555556
3.791497741 -77.3216783217
3.29231425596 -76.4852941176
4.34703765799 -78.328125
2.66506405927 -76.6
4.76288945074 -84.5
2.3828665846 -73.5648148148
10.6520526041 -83.2307692308
5.21597519166 -81.6764705882
2.4638 -66.8907103825
10.4376694429 -75.75
5.74972075148 -82.0625
1.60663784345 -71.4708333333
6.13029934016 -79.6090909091
2.66506405927 -74.7744360902
11.4470617103 -85.5
6.74521856725 -82.2
1.2446 -61.0447154472
7.07242920078 -81.9024390244
3.19363968537 -77.5744680851
5.6459463724 -80.358974359
7.93594536776 -83.3333333333
4.25030883113 -74.8113207547
7.64577972479 -81.4583333333
4.75251580113 -68.5551020408
6.97728337392 -82.0555555556
3.29231425596 -73.1342592593
6.64538952959 -81.0
3.91926197644 -76.6266666667
6.03740421705 -86.0
2.3828665846 -75.8539325843
5.65057239578 -76.1919191919
3.19363968537 -65.6428571429
5.12664881575 -83.125
13.6356369811 -84.0
1.60663784345 -64.2217741935
4.66489515423 -77.2448979592
2.66506405927 -68.0677966102
4.26372120102 -81.7307692308
12.6376933607 -83.3636363636
1.2446 -60.820610687
3.69567817863 -79.5384615385
2.4638 -68.1390134529
3.48433937497 -80.5053763441
1.60663784345 -68.5822222222
2.76031512694 -78.85
9.42969654867 -80.1818181818
12.6376933607 -76.7
8.03258685605 -68.8666666667
9.47011332773 -77.1341463415
13.4688275139 -79.7692307692
7.74604223588 -74.0539215686
7.22008124331 -80.05
11.642873489 -71.046875
7.07242920078 -73.3217821782
8.49321461168 -83.8333333333
12.4575283343 -73.6043165468
6.74521856725 -74.9
6.22175579399 -77.59375
10.6520526041 -69.3086956522
6.13029934016 -67.3348837209
11.4470617103 -77.0530973451
5.74972075148 -72.5325203252
5.23024178791 -76.2086330935
9.66646048355 -70.7088607595
5.21597519166 -71.7857142857
6.57506855021 -80.0943396226
10.4376694429 -80.8923076923
4.76288945074 -65.4689922481
4.25030883113 -75.5782312925
8.68787683384 -78.2403100775
4.34703765799 -74.2459893048
5.6459463724 -81.5810810811
9.42969654867 -80.4418604651
3.791497741 -72.3557312253
3.29231425596 -81.3636363636
7.71896764341 -81.3975903614
3.55690702718 -68.8418604651
4.75251580113 -70.6131687243
2.85136920093 -75.4056603774
2.3828665846 -68.1470588235
8.68787683384 -76.9090909091
4.34703765799 -70.4017857143
3.91926197644 -73.2544642857
9.42969654867 -81.4285714286
3.791497741 -80.6
1.60663784345 -73.1890243902
9.66646048355 -79.0756302521
5.21597519166 -74.9555555556
3.19363968537 -71.2990654206
10.4376694429 -84.4
4.76288945074 -77.2592592593
1.2446 -67.6723163842
10.6520526041 -77.9166666667
6.13029934016 -77.7549019608
2.66506405927 -72.3185840708
11.4470617103 -79.0
5.74972075148 -80.1047619048
1.60663784345 -67.4745762712
11.642873489 -82.1875
7.07242920078 -77.2080536913
2.4638 -75.109375
12.4575283343 -88.0
6.74521856725 -81.1142857143
2.3828665846 -76.0
1.2446 -76.6834170854
3.29231425596 -80.3333333333
1.60663784345 -62.5722713864
2.3828665846 -74.0984455959
11.4470617103 -75.5
2.3828665846 -64.0547550432
1.60663784345 -75.3879781421
10.4376694429 -82.3571428571
3.29231425596 -75.6714285714
1.2446 -71.3179723502
9.42969654867 -83.9375
4.25030883113 -75.3933333333
1.60663784345 -75.9337349398
8.42365256881 -77.0052356021
5.23024178791 -81.6184210526
2.3828665846 -71.0333333333
7.42032210891 -82.6875
17.5194647236 -84.0
14.4807848199 -75.4193548387
5.23024178791 -74.6146788991
16.5061895603 -81.65625
13.4688275139 -79.6363636364
4.25030883113 -77.8813559322
15.4932712943 -82.4615384615
12.4575283343 -80.2580645161
3.29231425596 -75.0966183575
11.4470617103 -82.1
2.3828665846 -74.0387931034
13.4688275139 -80.0
10.4376694429 -81.6451612903
1.60663784345 -69.393442623
9.42969654867 -87.0
1.2446 -75.1148325359
1.60663784345 -68.7822580645
2.3828665846 -70.0858369099
15.4932712943 -79.0
3.29231425596 -77.0946745562
4.25030883113 -76.7524752475
