Distance Rssi
5.1106415879 -73.2296650718
8.15545706138 -82.2
4.34659239405 -76.0641025641
7.22597635479 -85.0
3.70561539289 -73.067264574
6.32317172628 -84.0
3.26110678145 -72.320441989
5.46029111678 -82.3529411765
3.0988 -72.1412429379
4.6595675207 -80.2752293578
10.8165833644 -87.0
3.26110678145 -77.0662251656
3.95889781126 -81.6451612903
4.12177125518 -76.9375
4.34659239405 -80.9855072464
8.24952741677 -84.0
4.85219784015 -80.4666666667
3.70561539289 -77.1578947368
7.31788943617 -83.3333333333
5.67125748666 -76.7766990291
3.26110678145 -77.0434782609
6.41192802517 -80.6274509804
6.54576283408 -82.6086956522
3.0988 -68.4410646388
5.54424460139 -80.4594594595
7.45623046049 -82.0
3.26110678145 -73.9908675799
4.73592518944 -81.0
8.8888387813 -85.0
4.02291419247 -78.4864864865
3.70561539289 -75.2797202797
4.73592518944 -78.2556818182
3.26110678145 -70.3216374269
5.54424460139 -79.8347826087
3.0988 -69.9302325581
6.41192802517 -77.487804878
3.26110678145 -70.8571428571
7.31788943617 -79.8214285714
3.70561539289 -75.6923076923
5.95054295338 -79.7
5.1106415879 -76.1111111111
15.7510313212 -75.5
4.34659239405 -74.862745098
6.32317172628 -80.0
3.70561539289 -74.1265822785
5.46029111678 -79.8817204301
3.26110678145 -75.8011695906
4.6595675207 -83.4
3.0988 -73.7720930233
3.95889781126 -82.0625
12.7766797127 -77.1818181818
8.24952741677 -79.0446428571
9.65480696027 -83.2142857143
11.7935895333 -76.6891891892
7.31788943617 -67.985645933
8.69867492438 -84.5
10.8165833644 -78.6310679612
6.41192802517 -77.1044776119
7.75777709399 -84.25
9.84747222794 -81.0909090909
5.54424460139 -81.7894736842
6.83840459757 -83.3333333333
8.8888387813 -80.8333333333
4.73592518944 -83.7333333333
5.95054295338 -84.0
7.94447685376 -87.5
4.02291419247 -77.823943662
5.1106415879 -80.4126984127
8.8888387813 -86.0
4.34659239405 -78.624
5.54424460139 -84.5555555556
3.70561539289 -80.512195122
10.8165833644 -81.6
6.41192802517 -86.0
3.26110678145 -74.971563981
7.31788943617 -79.9428571429
3.0988 -77.1849710983
