Distance Rssi
5.116445266 -78.8
7.56839022514 -77.7727272727
16.4704850202 -83.5
4.10946567816 -73.875
6.55620202556 -79.5555555556
15.4552268958 -78.5555555556
3.10836229549 -74.8823529412
5.54540813647 -83.0
14.44007313 -81.5
2.12147028261 -57.8888888889
4.53694057708 -78.8333333333
13.4250473966 -79.0
1.18484942503 -57.32
3.53279212522 -77.75
12.4101811107 -77.4782608696
0.6096 -51.0416666667
2.53809428509 -73.2592592593
11.3955168729 -81.0
1.80768786022 -71.875
3.10836229549 -71.1071428571
9.69658099126 -80.4545454545
2.78532744933 -74.9523809524
2.12147028261 -67.0689655172
8.68282569905 -77.5909090909
3.78323599581 -70.04
1.18484942503 -61.8620689655
7.66966448549 -76.6153846154
4.78875894152 -65.75
0.6096 -48.8333333333
6.65736858826 -79.9090909091
5.79793599482 -69.6153846154
1.18484942503 -62.6129032258
7.34055605523 -83.0
2.63683319912 -73.037037037
4.10946567816 -67.4333333333
8.3534726671 -76.24
3.63291042004 -70.3333333333
3.10836229549 -71.6896551724
9.36705716861 -80.0
4.63763936933 -78.0476190476
2.12147028261 -75.0526315789
10.3811139287 -76.6842105263
5.64640343227 -75.7777777778
1.18484942503 -64.9310344828
11.3955168729 -78.5
6.65736858826 -71.8928571429
0.6096 -51.5357142857
0.6096 -54.8214285714
3.10836229549 -73.7142857143
12.4101811107 -83.0
1.18484942503 -67.8620689655
2.12147028261 -70.24
11.3955168729 -82.8
2.12147028261 -66.7857142857
1.18484942503 -62.0
10.3811139287 -83.0
3.10836229549 -68.9310344828
0.6096 -60.6923076923
9.36705716861 -82.5
4.10946567816 -73.3333333333
1.18484942503 -64.4444444444
8.3534726671 -80.2
5.116445266 -76.8
2.12147028261 -75.95
7.34055605523 -80.125
17.4858293255 -79.125
14.44007313 -77.8947368421
5.116445266 -78.3333333333
16.4704850202 -78.8
13.4250473966 -74.44
4.10946567816 -75.125
15.4552268958 -76.5238095238
12.4101811107 -71.32
3.10836229549 -75.75
14.44007313 -81.0
11.3955168729 -78.3
2.12147028261 -72.65
13.4250473966 -83.0
10.3811139287 -77.4090909091
1.18484942503 -74.9130434783
12.4101811107 -83.25
9.36705716861 -82.0
0.6096 -51.962962963
10.3811139287 -86.0
1.18484942503 -73.4642857143
14.44007313 -81.1428571429
11.3955168729 -84.0
2.12147028261 -65.3793103448
12.4101811107 -84.2857142857
3.10836229549 -75.1764705882
16.4704850202 -80.5
13.4250473966 -82.5
4.10946567816 -67.4642857143
0.6096 -65.9
3.10836229549 -68.8636363636
12.4101811107 -63.0
1.18484942503 -68.9285714286
2.12147028261 -64.3703703704
2.12147028261 -67.0
1.18484942503 -66.25
3.10836229549 -69.52
0.6096 -64.64
9.36705716861 -76.6086956522
4.10946567816 -75.65
1.18484942503 -62.6666666667
8.3534726671 -81.0
5.116445266 -70.1379310345
2.12147028261 -66.1785714286
7.34055605523 -79.6363636364
17.4858293255 -76.5
14.44007313 -72.4090909091
5.116445266 -67.4285714286
16.4704850202 -78.6666666667
13.4250473966 -75.6923076923
4.10946567816 -76.3913043478
15.4552268958 -77.0909090909
12.4101811107 -75.4736842105
3.10836229549 -69.724137931
11.3955168729 -71.4782608696
2.12147028261 -67.92
13.4250473966 -76.1538461538
10.3811139287 -77.0476190476
1.18484942503 -66.5384615385
9.36705716861 -78.4117647059
0.6096 -68.8214285714
13.4250473966 -82.6666666667
10.3811139287 -85.0
1.18484942503 -60.6896551724
14.44007313 -82.0
11.3955168729 -79.3636363636
2.12147028261 -62.6428571429
3.10836229549 -63.9310344828
16.4704850202 -85.0
13.4250473966 -83.0
4.10946567816 -66.4482758621
4.10946567816 -76.0
7.56839022514 -73.0833333333
14.44007313 -82.5
3.10836229549 -67.8214285714
6.55620202556 -74.6956521739
13.4250473966 -74.5
2.12147028261 -70.6
5.54540813647 -73.52
12.4101811107 -73.6666666667
1.18484942503 -69.037037037
4.53694057708 -69.8260869565
11.3955168729 -81.0
0.6096 -61.6333333333
3.53279212522 -70.36
10.3811139287 -80.5555555556
1.18484942503 -67.4615384615
2.53809428509 -76.6923076923
9.36705716861 -72.8214285714
13.4250473966 -69.6896551724
7.66966448549 -63.7741935484
7.13807790375 -75.9411764706
12.4101811107 -71.7083333333
6.65736858826 -57.6333333333
6.12640417864 -67.7931034483
11.3955168729 -74.0384615385
5.64640343227 -62.75
5.116445266 -75.8695652174
10.3811139287 -78.7777777778
4.63763936933 -54.68
4.10946567816 -75.1875
9.36705716861 -80.5
3.63291042004 -56.1666666667
3.10836229549 -74.25
2.63683319912 -75.0
2.12147028261 -69.1818181818
9.36705716861 -81.0
3.63291042004 -76.0952380952
1.18484942503 -61.0333333333
4.63763936933 -78.7
0.6096 -54.5806451613
5.64640343227 -76.1052631579
1.18484942503 -63.8076923077
12.4101811107 -81.5
6.65736858826 -81.8
2.12147028261 -61.9655172414
