Distance Packets_Sent Packets_Received
5.116445266 276.0 178
7.56839022514 326.0 204
16.4704850202 315.0 10
4.10946567816 276.0 155
6.55620202556 326.0 1
15.4552268958 315.0 3
3.10836229549 276.0 207
5.54540813647 326.0 4
14.44007313 315.0 5
2.12147028261 276.0 200
4.53694057708 326.0 33
13.4250473966 315.0 14
1.18484942503 276.0 204
3.53279212522 326.0 130
12.4101811107 315.0 5
0.6096 276.0 212
2.53809428509 326.0 1
11.3955168729 315.0 53
1.80768786022 276.0 96
3.10836229549 326.0 240
9.69658099126 315.0 5
2.78532744933 276.0 126
2.12147028261 326.0 249
8.68282569905 315.0 23
3.78323599581 276.0 196
1.18484942503 326.0 264
7.66966448549 315.0 50
4.78875894152 276.0 60
0.6096 326.0 271
6.65736858826 315.0 158
5.79793599482 276.0 188
1.18484942503 326.0 247
5.64640343227 315.0 99
7.34055605523 276.0 12
2.63683319912 326.0 246
4.10946567816 315.0 248
8.3534726671 276.0 1
3.63291042004 326.0 187
3.10836229549 315.0 211
9.36705716861 276.0 27
4.63763936933 326.0 236
2.12147028261 315.0 250
10.3811139287 276.0 171
5.64640343227 326.0 224
1.18484942503 315.0 255
11.3955168729 276.0 210
6.65736858826 326.0 115
0.6096 315.0 249
0.6096 337.0 273
3.10836229549 293.0 196
12.4101811107 315.0 71
1.18484942503 337.0 268
2.12147028261 293.0 229
11.3955168729 315.0 62
2.12147028261 337.0 256
1.18484942503 293.0 224
10.3811139287 315.0 170
3.10836229549 337.0 165
0.6096 293.0 233
9.36705716861 315.0 130
4.10946567816 337.0 264
1.18484942503 293.0 229
8.3534726671 315.0 175
5.116445266 337.0 225
2.12147028261 293.0 223
7.34055605523 315.0 200
17.4858293255 337.0 47
14.44007313 293.0 127
5.116445266 315.0 157
16.4704850202 337.0 187
13.4250473966 293.0 82
4.10946567816 315.0 119
15.4552268958 337.0 155
12.4101811107 293.0 216
3.10836229549 315.0 222
14.44007313 337.0 148
11.3955168729 293.0 107
2.12147028261 315.0 205
13.4250473966 337.0 28
10.3811139287 293.0 141
1.18484942503 315.0 180
12.4101811107 337.0 32
9.36705716861 293.0 13
0.6096 315.0 240
13.4250473966 337.0 4
10.3811139287 293.0 1
1.18484942503 315.0 241
14.44007313 337.0 41
11.3955168729 293.0 6
2.12147028261 315.0 223
15.4552268958 337.0 1
12.4101811107 293.0 3
3.10836229549 315.0 220
16.4704850202 337.0 2
13.4250473966 293.0 65
4.10946567816 315.0 210
0.6096 337.0 218
3.10836229549 293.0 210
12.4101811107 315.0 128
1.18484942503 337.0 275
2.12147028261 293.0 208
11.3955168729 315.0 23
2.12147028261 337.0 267
1.18484942503 293.0 199
10.3811139287 315.0 38
3.10836229549 337.0 259
0.6096 293.0 213
9.36705716861 315.0 200
4.10946567816 337.0 251
1.18484942503 293.0 227
8.3534726671 315.0 53
5.116445266 337.0 170
2.12147028261 293.0 210
7.34055605523 315.0 190
17.4858293255 337.0 218
14.44007313 293.0 154
5.116445266 315.0 208
16.4704850202 337.0 233
13.4250473966 293.0 189
4.10946567816 315.0 168
15.4552268958 337.0 142
12.4101811107 293.0 187
3.10836229549 315.0 226
14.44007313 337.0 207
11.3955168729 293.0 124
2.12147028261 315.0 234
13.4250473966 337.0 39
10.3811139287 293.0 75
1.18484942503 315.0 239
12.4101811107 337.0 1
9.36705716861 293.0 20
0.6096 315.0 236
13.4250473966 337.0 4
10.3811139287 293.0 150
1.18484942503 315.0 241
14.44007313 337.0 59
11.3955168729 293.0 34
2.12147028261 315.0 242
15.4552268958 337.0 17
12.4101811107 293.0 60
3.10836229549 315.0 208
16.4704850202 337.0 34
13.4250473966 293.0 33
4.10946567816 315.0 216
4.10946567816 265.0 124
7.56839022514 321.0 167
14.44007313 276.0 3
3.10836229549 265.0 132
6.55620202556 321.0 171
13.4250473966 276.0 6
2.12147028261 265.0 201
5.54540813647 321.0 208
12.4101811107 276.0 68
1.18484942503 265.0 202
4.53694057708 321.0 234
11.3955168729 276.0 51
0.6096 265.0 221
3.53279212522 321.0 139
10.3811139287 276.0 105
1.18484942503 265.0 218
2.53809428509 321.0 227
9.36705716861 276.0 123
13.4250473966 265.0 176
7.66966448549 321.0 145
7.13807790375 276.0 165
12.4101811107 265.0 181
6.65736858826 321.0 217
6.12640417864 276.0 208
11.3955168729 265.0 162
5.64640343227 321.0 242
5.116445266 276.0 146
10.3811139287 265.0 153
4.63763936933 321.0 250
4.10946567816 276.0 230
9.36705716861 265.0 152
3.63291042004 321.0 233
3.10836229549 276.0 209
8.3534726671 265.0 4
2.63683319912 321.0 110
2.12147028261 276.0 208
9.36705716861 265.0 55
3.63291042004 321.0 187
1.18484942503 276.0 210
10.3811139287 265.0 2
4.63763936933 321.0 137
0.6096 276.0 210
11.3955168729 265.0 23
5.64640343227 321.0 193
1.18484942503 276.0 199
12.4101811107 265.0 12
6.65736858826 321.0 94
2.12147028261 276.0 190
