Distance Packets_Sent Packets_Received
5.116445266 64.0 12
7.56839022514 85.0 21
16.4704850202 56.0 1
4.10946567816 64.0 19
6.55620202556 85.0 6
15.4552268958 56.0 1
3.10836229549 64.0 25
5.54540813647 85.0 8
14.44007313 56.0 1
2.12147028261 64.0 20
4.53694057708 85.0 1
13.4250473966 56.0 1
1.18484942503 64.0 46
3.53279212522 85.0 1
12.4101811107 56.0 1
0.6096 64.0 50
2.53809428509 85.0 1
11.3955168729 56.0 1
1.80768786022 64.0 10
3.10836229549 85.0 70
9.69658099126 56.0 1
2.78532744933 64.0 16
2.12147028261 85.0 43
8.68282569905 56.0 2
3.78323599581 64.0 29
1.18484942503 85.0 61
7.66966448549 56.0 1
4.78875894152 64.0 12
0.6096 85.0 70
6.65736858826 56.0 1
5.79793599482 64.0 1
1.18484942503 85.0 68
5.64640343227 56.0 1
7.34055605523 64.0 1
2.63683319912 85.0 1
4.10946567816 56.0 48
8.3534726671 64.0 1
3.63291042004 85.0 3
3.10836229549 56.0 37
9.36705716861 64.0 1
4.63763936933 85.0 29
2.12147028261 56.0 23
10.3811139287 64.0 1
5.64640343227 85.0 7
1.18484942503 56.0 46
11.3955168729 64.0 2
6.65736858826 85.0 8
0.6096 56.0 42
0.6096 63.0 54
3.10836229549 47.0 33
12.4101811107 52.0 1
1.18484942503 63.0 54
2.12147028261 47.0 36
11.3955168729 52.0 1
2.12147028261 63.0 28
1.18484942503 47.0 39
10.3811139287 52.0 1
3.10836229549 63.0 47
0.6096 47.0 38
9.36705716861 52.0 1
4.10946567816 63.0 38
1.18484942503 47.0 37
8.3534726671 52.0 1
5.116445266 63.0 28
2.12147028261 47.0 2
7.34055605523 52.0 1
17.4858293255 63.0 1
14.44007313 47.0 7
5.116445266 52.0 20
16.4704850202 63.0 1
13.4250473966 47.0 2
4.10946567816 52.0 34
15.4552268958 63.0 1
12.4101811107 47.0 1
3.10836229549 52.0 15
14.44007313 63.0 1
11.3955168729 47.0 1
2.12147028261 52.0 41
13.4250473966 63.0 1
10.3811139287 47.0 2
1.18484942503 52.0 40
12.4101811107 63.0 1
9.36705716861 47.0 1
0.6096 52.0 42
13.4250473966 63.0 1
10.3811139287 47.0 1
1.18484942503 52.0 46
14.44007313 63.0 1
11.3955168729 47.0 1
2.12147028261 52.0 12
15.4552268958 63.0 1
12.4101811107 47.0 1
3.10836229549 52.0 29
16.4704850202 63.0 1
13.4250473966 47.0 1
4.10946567816 52.0 29
0.6096 63.0 43
3.10836229549 47.0 26
12.4101811107 52.0 1
1.18484942503 63.0 27
2.12147028261 47.0 32
11.3955168729 52.0 1
2.12147028261 63.0 53
1.18484942503 47.0 21
10.3811139287 52.0 1
3.10836229549 63.0 56
0.6096 47.0 35
9.36705716861 52.0 6
4.10946567816 63.0 9
1.18484942503 47.0 37
8.3534726671 52.0 1
5.116445266 63.0 16
2.12147028261 47.0 30
7.34055605523 52.0 1
17.4858293255 63.0 4
14.44007313 47.0 5
5.116445266 52.0 9
16.4704850202 63.0 13
13.4250473966 47.0 23
4.10946567816 52.0 15
15.4552268958 63.0 28
12.4101811107 47.0 2
3.10836229549 52.0 21
14.44007313 63.0 10
11.3955168729 47.0 3
2.12147028261 52.0 35
13.4250473966 63.0 1
10.3811139287 47.0 19
1.18484942503 52.0 14
12.4101811107 63.0 1
9.36705716861 47.0 1
0.6096 52.0 36
13.4250473966 63.0 1
10.3811139287 47.0 1
1.18484942503 52.0 31
14.44007313 63.0 1
11.3955168729 47.0 1
2.12147028261 52.0 43
15.4552268958 63.0 1
12.4101811107 47.0 1
3.10836229549 52.0 6
16.4704850202 63.0 1
13.4250473966 47.0 1
4.10946567816 52.0 7
4.10946567816 60.0 22
7.56839022514 47.0 9
14.44007313 85.0 1
3.10836229549 60.0 8
6.55620202556 47.0 1
13.4250473966 85.0 1
2.12147028261 60.0 47
5.54540813647 47.0 1
12.4101811107 85.0 1
1.18484942503 60.0 47
4.53694057708 47.0 30
11.3955168729 85.0 1
0.6096 60.0 51
3.53279212522 47.0 39
10.3811139287 85.0 1
1.18484942503 60.0 54
2.53809428509 47.0 5
9.36705716861 85.0 8
13.4250473966 60.0 16
7.66966448549 47.0 30
7.13807790375 85.0 4
12.4101811107 60.0 29
6.65736858826 47.0 37
6.12640417864 85.0 40
11.3955168729 60.0 38
5.64640343227 47.0 27
5.116445266 85.0 39
10.3811139287 60.0 5
4.63763936933 47.0 42
4.10946567816 85.0 6
9.36705716861 60.0 2
3.63291042004 47.0 37
3.10836229549 85.0 17
8.3534726671 60.0 1
2.63683319912 47.0 1
2.12147028261 85.0 51
9.36705716861 60.0 2
3.63291042004 47.0 28
1.18484942503 85.0 49
10.3811139287 60.0 1
4.63763936933 47.0 1
0.6096 85.0 52
11.3955168729 60.0 1
5.64640343227 47.0 1
1.18484942503 85.0 55
12.4101811107 60.0 1
6.65736858826 47.0 1
2.12147028261 85.0 16
