Distance Packets_Sent Packets_Received
5.116445266 49.0 44
7.56839022514 56.0 6
16.4704850202 64.0 1
4.10946567816 49.0 17
6.55620202556 56.0 4
15.4552268958 64.0 1
3.10836229549 49.0 34
5.54540813647 56.0 26
14.44007313 64.0 1
2.12147028261 49.0 42
4.53694057708 56.0 21
13.4250473966 64.0 1
1.18484942503 49.0 43
3.53279212522 56.0 13
12.4101811107 64.0 6
0.6096 49.0 40
2.53809428509 56.0 35
11.3955168729 64.0 1
1.80768786022 49.0 37
3.10836229549 56.0 1
9.69658099126 64.0 1
2.78532744933 49.0 16
2.12147028261 56.0 48
8.68282569905 64.0 1
3.78323599581 49.0 43
1.18484942503 56.0 47
7.66966448549 64.0 6
4.78875894152 49.0 42
0.6096 56.0 50
6.65736858826 64.0 18
5.79793599482 49.0 15
1.18484942503 56.0 43
5.64640343227 64.0 28
7.34055605523 49.0 1
2.63683319912 56.0 10
4.10946567816 64.0 59
8.3534726671 49.0 18
3.63291042004 56.0 32
3.10836229549 64.0 44
9.36705716861 49.0 1
4.63763936933 56.0 42
2.12147028261 64.0 56
10.3811139287 49.0 16
5.64640343227 56.0 35
1.18484942503 64.0 60
11.3955168729 49.0 29
6.65736858826 56.0 32
0.6096 64.0 62
0.6096 38.0 25
3.10836229549 54.0 48
12.4101811107 53.0 1
1.18484942503 38.0 27
2.12147028261 54.0 45
11.3955168729 53.0 13
2.12147028261 38.0 30
1.18484942503 54.0 45
10.3811139287 53.0 1
3.10836229549 38.0 27
0.6096 54.0 47
9.36705716861 53.0 26
4.10946567816 38.0 20
1.18484942503 54.0 39
8.3534726671 53.0 12
5.116445266 38.0 2
2.12147028261 54.0 42
7.34055605523 53.0 26
17.4858293255 38.0 1
14.44007313 54.0 1
5.116445266 53.0 32
16.4704850202 38.0 11
13.4250473966 54.0 41
4.10946567816 53.0 32
15.4552268958 38.0 3
12.4101811107 54.0 33
3.10836229549 53.0 33
14.44007313 38.0 1
11.3955168729 54.0 7
2.12147028261 53.0 22
13.4250473966 38.0 1
10.3811139287 54.0 2
1.18484942503 53.0 33
12.4101811107 38.0 1
9.36705716861 54.0 1
0.6096 53.0 35
13.4250473966 38.0 1
10.3811139287 54.0 1
1.18484942503 53.0 35
14.44007313 38.0 1
11.3955168729 54.0 7
2.12147028261 53.0 37
15.4552268958 38.0 1
12.4101811107 54.0 9
3.10836229549 53.0 41
16.4704850202 38.0 5
13.4250473966 54.0 1
4.10946567816 53.0 33
0.6096 38.0 35
3.10836229549 54.0 45
12.4101811107 53.0 1
1.18484942503 38.0 35
2.12147028261 54.0 41
11.3955168729 53.0 1
2.12147028261 38.0 32
1.18484942503 54.0 42
10.3811139287 53.0 1
3.10836229549 38.0 6
0.6096 54.0 48
9.36705716861 53.0 8
4.10946567816 38.0 31
1.18484942503 54.0 43
8.3534726671 53.0 30
5.116445266 38.0 31
2.12147028261 54.0 39
7.34055605523 53.0 8
17.4858293255 38.0 4
14.44007313 54.0 22
5.116445266 53.0 38
16.4704850202 38.0 8
13.4250473966 54.0 43
4.10946567816 53.0 38
15.4552268958 38.0 18
12.4101811107 54.0 36
3.10836229549 53.0 39
14.44007313 38.0 16
11.3955168729 54.0 32
2.12147028261 53.0 38
13.4250473966 38.0 1
10.3811139287 54.0 1
1.18484942503 53.0 35
12.4101811107 38.0 1
9.36705716861 54.0 6
0.6096 53.0 38
13.4250473966 38.0 1
10.3811139287 54.0 1
1.18484942503 53.0 41
14.44007313 38.0 1
11.3955168729 54.0 8
2.12147028261 53.0 36
15.4552268958 38.0 1
12.4101811107 54.0 1
3.10836229549 53.0 39
16.4704850202 38.0 1
13.4250473966 54.0 1
4.10946567816 53.0 38
4.10946567816 61.0 21
7.56839022514 55.0 36
14.44007313 46.0 2
3.10836229549 61.0 50
6.55620202556 55.0 4
13.4250473966 46.0 1
2.12147028261 61.0 54
5.54540813647 55.0 42
12.4101811107 46.0 28
1.18484942503 61.0 50
4.53694057708 55.0 17
11.3955168729 46.0 5
0.6096 61.0 55
3.53279212522 55.0 18
10.3811139287 46.0 20
1.18484942503 61.0 53
2.53809428509 55.0 39
9.36705716861 46.0 6
13.4250473966 61.0 19
7.66966448549 55.0 39
7.13807790375 46.0 7
12.4101811107 61.0 29
6.65736858826 55.0 41
6.12640417864 46.0 31
11.3955168729 61.0 43
5.64640343227 55.0 42
5.116445266 46.0 26
10.3811139287 61.0 27
4.63763936933 55.0 44
4.10946567816 46.0 39
9.36705716861 61.0 19
3.63291042004 55.0 42
3.10836229549 46.0 36
8.3534726671 61.0 1
2.63683319912 55.0 39
2.12147028261 46.0 36
9.36705716861 61.0 1
3.63291042004 55.0 42
1.18484942503 46.0 29
10.3811139287 61.0 1
4.63763936933 55.0 14
0.6096 46.0 39
11.3955168729 61.0 1
5.64640343227 55.0 1
1.18484942503 46.0 35
12.4101811107 61.0 1
6.65736858826 55.0 12
2.12147028261 46.0 31
