Distance Packets_Sent Packets_Received
5.116445266 306.0 184
7.56839022514 273.0 3
16.4704850202 290.0 1
4.10946567816 306.0 174
6.55620202556 273.0 3
15.4552268958 290.0 1
3.10836229549 306.0 205
5.54540813647 273.0 15
14.44007313 290.0 39
2.12147028261 306.0 221
4.53694057708 273.0 13
13.4250473966 290.0 1
1.18484942503 306.0 243
3.53279212522 273.0 169
12.4101811107 290.0 47
0.6096 306.0 234
2.53809428509 273.0 42
11.3955168729 290.0 2
1.80768786022 306.0 191
3.10836229549 273.0 214
9.69658099126 290.0 144
2.78532744933 306.0 232
2.12147028261 273.0 189
8.68282569905 290.0 24
3.78323599581 306.0 142
1.18484942503 273.0 98
7.66966448549 290.0 15
4.78875894152 306.0 53
0.6096 273.0 207
6.65736858826 290.0 61
5.79793599482 306.0 227
1.18484942503 273.0 200
5.64640343227 290.0 163
7.34055605523 306.0 2
2.63683319912 273.0 214
4.10946567816 290.0 173
8.3534726671 306.0 146
3.63291042004 273.0 188
3.10836229549 290.0 247
9.36705716861 306.0 44
4.63763936933 273.0 174
2.12147028261 290.0 244
10.3811139287 306.0 129
5.64640343227 273.0 191
1.18484942503 290.0 243
11.3955168729 306.0 100
6.65736858826 273.0 147
0.6096 290.0 249
0.6096 431.0 318
3.10836229549 284.0 208
12.4101811107 323.0 1
1.18484942503 431.0 318
2.12147028261 284.0 230
11.3955168729 323.0 19
2.12147028261 431.0 295
1.18484942503 284.0 229
10.3811139287 323.0 27
3.10836229549 431.0 237
0.6096 284.0 236
9.36705716861 323.0 156
4.10946567816 431.0 306
1.18484942503 284.0 214
8.3534726671 323.0 66
5.116445266 431.0 226
2.12147028261 284.0 108
7.34055605523 323.0 94
17.4858293255 431.0 114
14.44007313 284.0 181
5.116445266 323.0 257
16.4704850202 431.0 118
13.4250473966 284.0 210
4.10946567816 323.0 118
15.4552268958 431.0 52
12.4101811107 284.0 194
3.10836229549 323.0 230
14.44007313 431.0 1
11.3955168729 284.0 1
2.12147028261 323.0 223
13.4250473966 431.0 23
10.3811139287 284.0 181
1.18484942503 323.0 170
12.4101811107 431.0 2
9.36705716861 284.0 1
0.6096 323.0 256
13.4250473966 431.0 1
10.3811139287 284.0 1
1.18484942503 323.0 75
14.44007313 431.0 3
11.3955168729 284.0 1
2.12147028261 323.0 184
15.4552268958 431.0 14
12.4101811107 284.0 1
3.10836229549 323.0 252
16.4704850202 431.0 3
13.4250473966 284.0 4
4.10946567816 323.0 159
0.6096 431.0 361
3.10836229549 284.0 236
12.4101811107 323.0 14
1.18484942503 431.0 373
2.12147028261 284.0 222
11.3955168729 323.0 84
2.12147028261 431.0 352
1.18484942503 284.0 225
10.3811139287 323.0 19
3.10836229549 431.0 325
0.6096 284.0 224
9.36705716861 323.0 64
4.10946567816 431.0 333
1.18484942503 284.0 235
8.3534726671 323.0 32
5.116445266 431.0 117
2.12147028261 284.0 173
7.34055605523 323.0 159
17.4858293255 431.0 22
14.44007313 284.0 205
5.116445266 323.0 246
16.4704850202 431.0 23
13.4250473966 284.0 109
4.10946567816 323.0 139
15.4552268958 431.0 191
12.4101811107 284.0 141
3.10836229549 323.0 248
14.44007313 431.0 92
11.3955168729 284.0 168
2.12147028261 323.0 254
13.4250473966 431.0 26
10.3811139287 284.0 47
1.18484942503 323.0 175
12.4101811107 431.0 1
9.36705716861 284.0 56
0.6096 323.0 250
13.4250473966 431.0 1
10.3811139287 284.0 1
1.18484942503 323.0 253
14.44007313 431.0 11
11.3955168729 284.0 1
2.12147028261 323.0 245
15.4552268958 431.0 3
12.4101811107 284.0 2
3.10836229549 323.0 118
16.4704850202 431.0 1
13.4250473966 284.0 1
4.10946567816 323.0 143
4.10946567816 330.0 243
7.56839022514 349.0 170
14.44007313 239.0 53
3.10836229549 330.0 182
6.55620202556 349.0 63
13.4250473966 239.0 25
2.12147028261 330.0 218
5.54540813647 349.0 186
12.4101811107 239.0 39
1.18484942503 330.0 238
4.53694057708 349.0 259
11.3955168729 239.0 1
0.6096 330.0 270
3.53279212522 349.0 241
10.3811139287 239.0 121
1.18484942503 330.0 224
2.53809428509 349.0 233
9.36705716861 239.0 158
13.4250473966 330.0 145
7.66966448549 349.0 242
7.13807790375 239.0 158
12.4101811107 330.0 138
6.65736858826 349.0 232
6.12640417864 239.0 159
11.3955168729 330.0 22
5.64640343227 349.0 263
5.116445266 239.0 46
10.3811139287 330.0 8
4.63763936933 349.0 260
4.10946567816 239.0 155
9.36705716861 330.0 87
3.63291042004 349.0 249
3.10836229549 239.0 135
8.3534726671 330.0 30
2.63683319912 349.0 141
2.12147028261 239.0 173
9.36705716861 330.0 4
3.63291042004 349.0 113
1.18484942503 239.0 175
10.3811139287 330.0 1
4.63763936933 349.0 99
0.6096 239.0 200
11.3955168729 330.0 1
5.64640343227 349.0 66
1.18484942503 239.0 144
12.4101811107 330.0 1
6.65736858826 349.0 21
2.12147028261 239.0 169
