Distance Packets_Sent Packets_Received
1.2446 289.0 248
3.29231425596 153.0 7
1.60663784345 292.0 217
2.3828665846 272.0 88
2.3828665846 247.0 174
1.60663784345 273.0 198
3.29231425596 279.0 135
1.2446 275.0 226
4.25030883113 214.0 44
1.60663784345 263.0 187
5.23024178791 88.0 1
2.3828665846 263.0 53
5.74972075148 275.0 41
4.91015572054 66.0 2
2.85136920093 126.0 7
1.98737754843 224.0 8
1.2446 275.0 126
1.60663784345 276.0 200
2.3828665846 275.0 172
3.29231425596 270.0 15
4.25030883113 239.0 1
4.75251580113 187.0 57
4.25030883113 136.0 1
3.91926197644 191.0 150
3.19363968537 206.0 152
2.3828665846 240.0 10
2.66506405927 165.0 67
1.60663784345 304.0 126
2.4638 194.0 113
4.26372120102 216.0 46
1.2446 305.0 256
2.66506405927 212.0 160
12.4575283343 281.0 2
7.74604223588 254.0 76
13.6356369811 130.0 21
8.03258685605 234.0 66
6.74521856725 233.0 50
5.74972075148 271.0 63
11.642873489 7.0 2
6.13029934016 242.0 94
9.42969654867 201.0 1
4.76288945074 276.0 238
5.21597519166 267.0 209
3.791497741 8.0 2
4.34703765799 245.0 92
3.91926197644 25.0 2
3.19363968537 173.0 5
3.29231425596 145.0 12
2.66506405927 237.0 107
2.3828665846 142.0 49
2.4638 255.0 220
1.60663784345 264.0 72
6.13029934016 136.0 2
2.66506405927 248.0 91
1.2446 269.0 225
3.19363968537 223.0 80
4.25030883113 139.0 20
6.97728337392 103.0 2
3.29231425596 29.0 2
3.91926197644 301.0 27
2.3828665846 208.0 158
3.19363968537 304.0 215
1.60663784345 144.0 42
2.66506405927 304.0 181
1.2446 197.0 138
2.4638 304.0 245
1.60663784345 204.0 135
12.6376933607 304.0 226
8.03258685605 255.0 52
13.4688275139 190.0 135
7.74604223588 218.0 19
7.22008124331 22.0 1
11.642873489 198.0 1
7.07242920078 223.0 47
6.74521856725 262.0 103
10.6520526041 305.0 144
6.13029934016 230.0 79
11.4470617103 52.0 13
5.74972075148 252.0 126
9.66646048355 281.0 11
5.21597519166 275.0 174
10.4376694429 6.0 1
4.76288945074 268.0 221
8.68787683384 305.0 3
4.34703765799 259.0 43
3.791497741 268.0 168
3.29231425596 242.0 20
3.55690702718 254.0 62
4.75251580113 99.0 9
2.3828665846 253.0 171
4.34703765799 270.0 113
3.91926197644 136.0 2
1.60663784345 252.0 216
5.21597519166 144.0 1
3.19363968537 268.0 112
1.2446 255.0 177
10.6520526041 278.0 2
6.13029934016 205.0 10
2.66506405927 269.0 231
11.4470617103 68.0 1
1.60663784345 247.0 114
2.4638 267.0 133
2.3828665846 207.0 26
1.2446 209.0 72
3.29231425596 239.0 89
1.60663784345 290.0 184
2.3828665846 273.0 170
2.3828665846 288.0 193
1.60663784345 269.0 39
10.4376694429 96.0 1
3.29231425596 11.0 1
1.2446 260.0 175
4.25030883113 252.0 36
1.60663784345 248.0 46
2.3828665846 234.0 53
17.5194647236 33.0 2
14.4807848199 214.0 14
5.23024178791 244.0 8
16.5061895603 4.0 1
13.4688275139 149.0 7
4.25030883113 272.0 10
15.4932712943 36.0 2
12.4575283343 216.0 2
3.29231425596 217.0 26
1.60663784345 276.0 160
1.2446 236.0 38
1.60663784345 276.0 92
2.3828665846 248.0 85
15.4932712943 84.0 1
12.4575283343 131.0 5
3.29231425596 186.0 6
