Distance Packets_Sent Packets_Received
10.6520526041 285.0 47
5.21597519166 347.0 239
4.75251580113 232.0 146
8.42365256881 303.0 103
3.791497741 215.0 36
5.23024178791 287.0 131
9.66646048355 305.0 144
4.34703765799 349.0 245
3.91926197644 234.0 164
7.42032210891 304.0 78
2.85136920093 263.0 82
4.25030883113 288.0 168
3.55690702718 349.0 55
3.19363968537 232.0 90
3.791497741 268.0 143
3.29231425596 288.0 204
4.34703765799 349.0 128
2.66506405927 223.0 80
4.76288945074 194.0 4
2.3828665846 286.0 216
10.6520526041 327.0 13
5.21597519166 342.0 34
2.4638 233.0 183
10.4376694429 85.0 4
5.74972075148 241.0 48
1.60663784345 287.0 240
6.13029934016 343.0 110
2.66506405927 216.0 133
11.4470617103 68.0 2
6.74521856725 234.0 5
1.2446 287.0 246
7.07242920078 344.0 41
3.19363968537 237.0 94
5.6459463724 299.0 39
7.93594536776 184.0 9
4.25030883113 329.0 212
7.64577972479 146.0 24
4.75251580113 306.0 245
6.97728337392 216.0 18
3.29231425596 329.0 216
6.64538952959 313.0 11
3.91926197644 306.0 75
6.03740421705 184.0 3
2.3828665846 329.0 178
5.65057239578 348.0 198
3.19363968537 306.0 238
5.12664881575 221.0 16
13.6356369811 33.0 1
1.60663784345 330.0 248
4.66489515423 347.0 196
2.66506405927 305.0 236
4.26372120102 226.0 26
12.6376933607 161.0 22
1.2446 329.0 262
3.69567817863 347.0 130
2.4638 305.0 223
3.48433937497 267.0 93
1.60663784345 329.0 225
2.76031512694 348.0 120
9.42969654867 138.0 11
12.6376933607 305.0 130
8.03258685605 268.0 210
9.47011332773 287.0 164
13.4688275139 327.0 52
7.74604223588 349.0 204
7.22008124331 168.0 40
11.642873489 305.0 192
7.07242920078 271.0 202
8.49321461168 43.0 6
12.4575283343 326.0 139
6.74521856725 281.0 160
6.22175579399 98.0 32
10.6520526041 305.0 230
6.13029934016 269.0 215
11.4470617103 316.0 113
5.74972075148 349.0 246
5.23024178791 225.0 139
9.66646048355 304.0 237
5.21597519166 271.0 210
6.57506855021 159.0 53
10.4376694429 325.0 65
4.76288945074 349.0 258
4.25030883113 233.0 147
8.68787683384 306.0 129
4.34703765799 271.0 187
5.6459463724 268.0 74
9.42969654867 329.0 43
3.791497741 348.0 253
3.29231425596 177.0 22
7.71896764341 297.0 83
3.55690702718 270.0 215
4.75251580113 282.0 243
2.85136920093 347.0 212
2.3828665846 233.0 170
8.68787683384 306.0 176
4.34703765799 269.0 224
3.91926197644 286.0 224
9.42969654867 236.0 21
3.791497741 348.0 35
1.60663784345 235.0 164
9.66646048355 300.0 119
5.21597519166 269.0 180
3.19363968537 287.0 214
10.4376694429 292.0 10
4.76288945074 342.0 135
1.2446 236.0 177
10.6520526041 86.0 12
6.13029934016 270.0 102
2.66506405927 289.0 226
11.4470617103 79.0 1
5.74972075148 348.0 105
1.60663784345 236.0 177
11.642873489 306.0 64
7.07242920078 271.0 149
2.4638 287.0 128
12.4575283343 86.0 1
6.74521856725 191.0 35
2.3828665846 227.0 91
1.2446 429.0 199
3.29231425596 154.0 45
1.60663784345 431.0 339
2.3828665846 281.0 193
11.4470617103 116.0 2
2.3828665846 431.0 347
1.60663784345 273.0 183
10.4376694429 293.0 70
3.29231425596 429.0 280
1.2446 282.0 217
9.42969654867 208.0 16
4.25030883113 431.0 300
1.60663784345 280.0 166
8.42365256881 315.0 191
5.23024178791 430.0 76
2.3828665846 283.0 210
7.42032210891 86.0 16
17.5194647236 426.0 4
14.4807848199 280.0 186
5.23024178791 316.0 218
16.5061895603 426.0 32
13.4688275139 266.0 66
4.25030883113 294.0 118
15.4932712943 336.0 13
12.4575283343 264.0 31
3.29231425596 318.0 207
11.4470617103 259.0 50
2.3828665846 316.0 232
13.4688275139 426.0 4
10.4376694429 209.0 31
1.60663784345 317.0 244
9.42969654867 17.0 1
1.2446 318.0 209
1.60663784345 320.0 248
2.3828665846 319.0 233
15.4932712943 60.0 1
3.29231425596 312.0 169
4.25030883113 317.0 202
