Distance Rssi
5.116445266 -72.7142857143
7.56839022514 -79.0
4.10946567816 -77.4705882353
6.55620202556 -82.0
3.10836229549 -73.2380952381
5.54540813647 -79.75
14.44007313 -85.0
2.12147028261 -67.6842105263
4.53694057708 -81.6666666667
1.18484942503 -69.3076923077
3.53279212522 -82.5
0.6096 -54.3181818182
2.53809428509 -80.3846153846
1.80768786022 -74.2608695652
3.10836229549 -75.5
2.78532744933 -83.25
2.12147028261 -74.5757575758
8.68282569905 -86.0
3.78323599581 -79.0
1.18484942503 -71.9
7.66966448549 -83.0
4.78875894152 -76.0
0.6096 -59.5625
5.79793599482 -72.8
1.18484942503 -61.2285714286
7.34055605523 -82.0
2.63683319912 -77.6956521739
4.10946567816 -74.4545454545
3.63291042004 -74.8
3.10836229549 -76.5
9.36705716861 -81.125
4.63763936933 -78.4444444444
2.12147028261 -71.4482758621
10.3811139287 -82.8333333333
5.64640343227 -75.6363636364
1.18484942503 -72.1666666667
11.3955168729 -79.3333333333
6.65736858826 -75.7037037037
0.6096 -58.4516129032
0.6096 -65.3076923077
3.10836229549 -77.2307692308
1.18484942503 -63.8620689655
2.12147028261 -74.2352941176
11.3955168729 -84.3333333333
2.12147028261 -73.1666666667
1.18484942503 -71.7142857143
10.3811139287 -76.25
3.10836229549 -76.5555555556
0.6096 -58.7368421053
9.36705716861 -77.6842105263
4.10946567816 -75.7619047619
1.18484942503 -66.380952381
8.3534726671 -79.4705882353
5.116445266 -77.8
2.12147028261 -81.6666666667
7.34055605523 -79.4210526316
17.4858293255 -78.2
14.44007313 -79.8333333333
5.116445266 -77.1
16.4704850202 -79.0
13.4250473966 -82.0
4.10946567816 -69.2121212121
15.4552268958 -82.1666666667
12.4101811107 -81.0
3.10836229549 -72.3
14.44007313 -81.7
11.3955168729 -80.1
2.12147028261 -72.8648648649
10.3811139287 -79.5833333333
1.18484942503 -67.7647058824
0.6096 -57.8857142857
1.18484942503 -70.1612903226
11.3955168729 -84.0
2.12147028261 -69.8529411765
3.10836229549 -72.8387096774
4.10946567816 -78.5789473684
0.6096 -62.5416666667
3.10836229549 -67.7368421053
12.4101811107 -83.8333333333
1.18484942503 -69.3703703704
2.12147028261 -72.619047619
11.3955168729 -82.8571428571
2.12147028261 -65.7857142857
1.18484942503 -64.9090909091
10.3811139287 -77.0
3.10836229549 -71.3913043478
0.6096 -65.4210526316
9.36705716861 -79.1428571429
4.10946567816 -76.4285714286
1.18484942503 -72.5454545455
8.3534726671 -80.7
5.116445266 -76.6
2.12147028261 -70.3636363636
7.34055605523 -80.4210526316
17.4858293255 -84.0
14.44007313 -73.0
5.116445266 -74.2285714286
16.4704850202 -80.4444444444
13.4250473966 -76.9333333333
4.10946567816 -78.1666666667
15.4552268958 -78.5555555556
12.4101811107 -78.375
3.10836229549 -74.1034482759
14.44007313 -81.4
11.3955168729 -77.7857142857
2.12147028261 -75.7142857143
1.18484942503 -77.2
0.6096 -73.9230769231
1.18484942503 -68.2941176471
2.12147028261 -70.3939393939
3.10836229549 -75.7647058824
13.4250473966 -84.0
4.10946567816 -74.1851851852
4.10946567816 -73.0434782609
14.44007313 -72.6666666667
6.55620202556 -70.7916666667
2.12147028261 -66.3333333333
12.4101811107 -53.625
4.53694057708 -63.4230769231
11.3955168729 -78.5
0.6096 -80.25
3.53279212522 -76.0555555556
10.3811139287 -71.75
1.18484942503 -73.1111111111
2.53809428509 -77.1428571429
9.36705716861 -83.0
13.4250473966 -81.8
7.66966448549 -77.7272727273
7.13807790375 -77.7142857143
12.4101811107 -75.25
6.12640417864 -75.5
5.64640343227 -70.9130434783
10.3811139287 -58.0
4.10946567816 -70.0
3.63291042004 -74.7692307692
