Distance Packets_Sent Packets_Received
2.3828665846 52.0 31
13.4688275139 21.0 4
10.4376694429 5.0 1
1.60663784345 51.0 36
1.2446 52.0 36
10.4376694429 1.0 1
1.60663784345 50.0 39
14.4807848199 7.0 2
2.3828665846 52.0 34
3.29231425596 28.0 21
4.25030883113 48.0 20
