Timestamp Beacon
46.25408 58
46.264852 15
46.266011 55
46.268659 14
46.272648 10
46.278035 56
46.294073 12
46.294674 31
46.306443 40
46.308534 34
46.311369 8
46.329992 19
46.339072 59
46.341479 41
46.34255 36
46.348547 60
46.35756 58
46.36094 33
46.363534 11
46.365891 15
46.367874 55
46.369735 4
46.380462 10
46.38539 56
46.387123 35
46.398207 42
46.418081 18
46.421166 8
46.423306 57
46.433991 19
46.448624 59
46.44986 60
46.461375 58
46.464055 11
46.468631 33
46.46931 55
46.477876 14
46.487025 10
46.487978 35
46.494392 6
46.507077 12
46.513159 40
46.519461 34
46.523823 8
46.531181 57
46.545756 36
46.549782 41
46.552622 59
46.557429 60
46.569519 11
46.570043 58
46.57212 15
46.573485 33
46.580984 52
46.587764 14
46.592 10
46.596341 35
46.597996 56
46.609409 42
46.611047 12
46.626053 34
46.631789 8
46.641254 57
46.643881 19
46.654728 36
46.659902 60
46.670349 58
46.670865 9
46.679192 33
46.687563 4
46.691763 14
46.696342 35
46.706999 56
46.717894 42
46.71999 12
46.726109 18
46.743575 57
46.756315 41
46.762083 36
46.762894 60
46.776667 58
46.77999 9
46.781303 11
46.783445 15
46.788745 33
46.795273 14
46.802563 10
46.803484 35
46.813437 6
46.82253 40
46.827407 12
46.829107 34
46.833922 18
46.838933 8
46.84846 57
46.859276 41
46.860912 19
46.869761 60
46.872796 59
46.880174 9
46.886128 58
46.889154 15
46.889967 33
46.891315 11
46.902781 14
46.903943 35
46.908179 10
46.909778 56
46.921616 6
46.924703 42
46.926956 40
46.930675 12
46.934655 18
46.966803 19
46.96947 41
46.976842 60
46.988113 58
46.991317 11
46.998707 15
46.999672 33
47.011234 14
47.018343 10
47.030772 6
47.032648 34
47.033462 42
47.036081 40
47.037036 18
47.042686 31
47.05038 8
47.061036 57
47.072205 19
47.07356 36
47.077894 41
47.079559 60
47.088206 58
47.096263 11
47.09993 15
47.10657 33
47.108767 35
47.113523 14
47.115048 52
47.1186 56
47.132329 6
47.136693 40
47.139844 18
47.142262 34
47.147829 12
47.170193 57
47.187111 41
47.18836 58
47.209666 15
47.212919 33
47.217495 35
47.222964 56
47.224418 52
47.237571 10
47.239532 6
47.240486 18
47.244125 34
47.24594 40
47.250058 12
47.253462 31
47.257707 8
47.273247 57
47.281056 60
47.283419 36
47.295777 59
47.305422 11
47.313239 4
47.315326 14
47.317925 33
47.322715 35
47.323546 56
47.325518 52
47.341676 42
47.344443 32
47.345209 6
47.348107 40
47.349863 34
47.351892 12
47.361798 8
47.373554 57
47.388473 60
47.395533 58
47.398219 59
47.408628 11
47.412071 51
47.417482 4
47.422533 33
47.423882 13
47.424547 56
47.430375 35
47.452747 40
47.454243 6
47.455532 18
47.458058 12
47.459659 34
47.471748 8
47.476028 57
47.491479 41
47.492868 60
47.497702 36
47.499319 59
47.503072 58
47.523755 33
47.524818 14
47.52789 15
47.530709 52
47.532519 56
47.533741 13
47.538586 35
47.552208 42
47.553511 40
47.558028 6
47.559487 10
47.563162 18
47.577373 57
47.578036 8
47.589514 19
47.595722 41
47.603165 36
47.605026 58
47.612893 17
47.616312 9
47.629891 33
47.631806 14
47.632531 15
47.634938 55
47.641211 35
47.653786 40
47.659097 6
47.660632 42
47.663201 34
47.669855 31
47.671921 18
47.682837 57
47.684202 8
47.698897 41
47.703867 59
47.707072 58
47.721074 9
47.726155 4
47.733723 15
47.736453 33
47.740016 14
47.742555 35
47.76401 40
47.769103 10
47.769733 34
47.773811 12
47.775613 18
47.776357 31
47.788301 57
47.79226 8
47.799282 19
47.805306 41
47.809179 58
47.813236 59
47.815404 36
47.816064 60
47.81845 17
47.827269 9
47.832198 4
47.839858 15
47.84384 7
47.845914 33
47.847538 13
47.849062 56
47.851742 35
47.865853 42
47.871579 40
47.876956 12
47.877912 34
47.884251 18
47.896931 8
47.901023 19
47.90918 58
47.914676 41
47.915557 36
47.917936 59
47.921833 60
47.92962 9
47.946421 15
47.947783 13
47.949355 14
47.953454 7
47.954625 55
47.957914 56
47.961416 35
47.970147 6
47.975315 42
47.977775 40
47.980397 10
47.985115 34
47.986723 12
47.99246 18
47.996972 57
48.003219 8
48.012172 58
48.01623 36
48.01953 41
48.024427 60
48.032581 9
48.047796 15
48.055591 7
48.057512 33
48.058084 14
48.070388 52
48.076341 32
48.080279 6
48.082 42
48.084977 40
48.087741 34
48.089767 10
48.093011 12
48.097008 18
48.103016 57
48.103711 19
48.120106 36
48.125374 60
48.13164 59
48.137099 9
48.155537 13
48.157258 15
48.160129 14
48.163282 7
48.164227 33
48.167751 55
48.170488 56
48.173501 52
48.176158 35
48.178234 32
48.183595 31
48.184259 42
48.18974 6
48.191587 34
48.192608 40
48.193339 10
48.199879 12
48.203112 18
48.206306 19
48.210495 57
48.214951 58
48.218145 8
48.221907 36
48.228473 41
48.231723 60
48.237103 59
48.260068 15
48.261642 13
48.262937 14
48.263436 7
48.270606 33
48.272025 55
48.280675 35
48.283574 52
48.284909 31
48.288686 42
48.294531 10
48.298499 6
48.302537 12
48.306653 18
48.311282 19
48.31776 57
48.325023 58
48.325876 36
48.326538 8
48.333357 41
48.341428 60
48.346991 59
48.363956 7
48.368858 15
48.370737 13
48.372154 14
48.376253 33
48.38266 35
48.386016 52
48.398605 42
48.401612 40
48.403748 10
48.407233 18
48.407726 12
48.418677 57
48.41937 19
48.426662 8
48.429418 58
48.434817 36
48.443185 41
48.45175 9
48.455261 59
48.456576 17
48.457295 4
48.472868 7
48.474949 13
48.475574 15
48.48495 35
48.485714 33
48.487459 56
48.492213 52
48.509089 40
48.50967 10
48.510383 12
48.514039 18
48.522555 57
48.533286 8
48.534546 58
48.536405 36
48.548191 41
48.552391 9
48.553088 60
48.558924 59
48.560958 4
48.57719 14
48.578704 13
48.581954 15
48.586019 35
48.592604 31
48.596517 52
48.597969 55
48.611289 10
48.614522 40
48.616003 34
48.6178 12
48.620754 18
48.625323 19
48.638481 36
48.640947 8
48.642237 58
48.657927 41
48.660388 9
48.662548 60
48.670246 59
48.682745 14
48.684656 13
48.687631 15
48.689958 33
48.694986 31
48.706332 55
48.713425 6
48.716018 40
48.717042 34
48.719439 10
48.721802 42
48.726278 18
48.746541 58
48.747759 36
48.749554 8
