Timestamp Beacon
0.055128 20
0.056682 25
0.112693 5
0.187009 29
0.190134 4
0.219512 31
0.250969 21
0.331985 55
0.340346 53
0.406601 8
0.432522 3
0.464753 9
0.507933 6
0.546253 52
0.560474 20
0.61694 5
0.69106 4
0.760438 21
0.794273 2
0.838311 55
0.848229 53
0.914574 8
0.929899 48
0.93756 3
0.94673 46
0.982799 1
1.009251 6
1.070526 25
1.124605 5
1.200346 4
1.270549 21
1.295564 2
1.348024 55
1.424684 8
1.47279 9
1.490829 1
1.516915 6
1.564121 52
1.633459 5
1.708382 4
1.740653 31
1.743296 45
1.779438 21
1.801738 2
1.857798 55
1.858929 53
1.933695 8
1.940831 3
2.025892 6
2.074017 52
2.14088 5
2.215136 4
2.24887 31
2.254577 43
2.282835 21
2.310597 2
2.365317 53
2.367267 55
2.436602 8
2.448921 3
2.576231 25
2.579762 52
2.642746 5
2.749092 31
2.753222 45
2.759132 43
2.787086 21
2.865692 53
2.870999 55
2.939052 8
2.950084 3
3.084958 52
3.144216 5
3.255875 31
3.293138 21
3.309458 58
3.314399 2
3.369029 53
3.371922 55
3.440099 8
3.458845 3
3.58925 25
3.592778 52
3.595112 20
3.649805 5
3.822678 2
3.871358 53
3.880904 55
3.943586 8
3.95958 3
4.042789 6
4.09361 52
4.102686 20
4.152649 5
4.298619 21
4.322718 2
4.377348 53
4.381919 55
4.448477 8
4.469653 3
4.484226 46
4.544534 6
4.601279 52
4.603125 25
4.610534 20
4.657658 5
4.772767 45
4.829777 2
4.881264 53
4.885132 55
4.957061 8
4.978415 3
4.988078 46
5.024002 1
5.051009 6
5.102263 52
5.165658 5
5.275774 31
5.311333 21
5.386767 53
5.392465 55
5.458351 8
5.487359 3
5.493853 46
5.673659 5
5.691559 26
5.747705 4
5.749887 29
5.895372 55
5.959795 8
5.993343 3
6.001245 46
6.029321 1
6.114422 7
6.179485 5
6.250553 4
6.258986 29
6.559691 6
6.687981 5
6.701092 26
6.760114 4
6.76535 56
6.834554 21
6.848734 2
6.910831 55
6.968417 8
6.994478 3
6.998681 27
7.029353 51
7.03824 1
7.061298 44
7.068088 6
7.115967 52
7.138941 20
7.197965 5
7.210405 26
7.246318 28
7.26519 4
7.268545 29
7.358264 2
7.417523 55
7.419201 49
7.474132 8
7.497746 3
7.501891 27
7.534917 51
7.540534 1
7.541121 9
7.578102 6
7.580679 22
7.620858 52
7.707766 5
7.712984 32
7.746324 28
7.768671 29
7.774416 4
7.875338 12
7.921378 49
7.993132 33
7.99839 3
8.010992 27
8.042439 9
8.042949 1
8.044966 51
8.085188 6
8.089689 22
8.130682 7
8.211249 5
8.216581 26
8.217964 32
8.24874 28
8.269469 29
8.279186 4
8.502479 50
8.512432 27
8.550949 1
8.570412 44
8.630853 52
8.652934 20
8.717815 5
8.753497 30
8.754238 28
8.770786 29
8.781759 4
8.810212 45
8.813459 43
8.925361 55
8.993658 8
9.052307 9
9.098076 6
9.157334 20
9.22078 5
9.263917 28
9.324421 31
9.430497 55
9.433504 53
9.50331 8
9.508509 50
9.528802 27
9.535847 11
9.647776 52
9.765204 28
9.7662 30
9.780376 29
9.788523 4
9.864699 21
9.908213 54
9.936365 55
10.038512 27
10.054009 51
10.065654 9
10.112673 6
10.15033 7
10.156053 52
10.232814 5
10.288594 4
10.3293 10
10.33878 31
10.439333 55
10.562228 51
10.614418 6
10.66012 52
10.736908 5
10.751594 32
10.775699 30
10.942424 55
11.023416 8
11.055228 11
11.122693 6
11.166171 52
11.166822 7
11.173224 20
11.247075 5
11.280708 30
11.297447 29
11.387096 21
11.405486 2
11.417768 12
11.449696 55
11.52437 8
11.560091 11
11.566063 51
11.59697 44
11.629503 6
11.673663 7
11.677655 20
11.752328 5
11.781536 30
11.792713 4
11.796914 60
11.835416 56
11.850156 31
11.898571 16
11.947742 53
11.956113 55
12.043394 3
12.079622 9
12.137595 6
12.174585 7
12.238565 17
12.289291 30
12.302091 4
12.306732 29
12.343356 56
12.349902 10
12.355627 31
12.424625 12
12.459478 55
12.51041 19
12.532779 8
12.580573 9
12.604032 44
12.645534 6
12.680512 7
12.69509 20
12.774507 32
12.798206 30
12.85151 56
12.859401 10
12.865217 31
12.898592 18
12.966841 55
13.05695 3
13.086468 9
13.138499 41
13.147895 47
13.150148 6
13.187354 7
13.198184 52
13.281989 32
13.307944 30
13.359653 10
13.37148 31
13.404547 18
13.430486 54
13.465592 53
13.473472 55
13.517199 19
13.549123 8
13.582565 11
13.588915 9
13.659887 6
13.678645 57
13.697156 7
13.774595 5
13.783795 32
13.880155 31
13.911631 18
13.924419 16
13.97696 55
14.032852 42
14.058042 8
14.061685 3
14.087123 11
14.199542 7
14.263429 15
14.275332 5
14.363119 10
14.384588 31
14.414595 18
14.43349 16
14.443432 54
14.479501 55
14.539483 42
14.563605 8
14.568097 3
14.572047 36
14.590391 9
14.67305 6
14.685471 57
14.708276 7
14.793787 32
14.81749 4
14.857711 14
14.864165 10
14.873781 56
14.892134 31
14.923358 18
14.92831 58
14.946548 54
14.984606 55
15.072799 8
15.173147 6
15.210968 7
15.260288 17
15.288454 59
15.303467 32
15.333289 30
15.365272 10
15.377815 56
15.446141 12
15.483361 53
15.490749 55
15.58065 8
15.592168 27
15.606972 9
15.626559 51
15.661879 41
15.718573 7
15.788286 5
15.797991 26
15.80744 32
15.82111 4
15.824043 28
15.842052 30
15.865372 10
15.885267 56
15.94532 58
15.948383 2
15.951553 12
15.9598 54
15.98981 53
15.997562 55
16.081177 8
16.113534 11
16.115339 9
16.188385 6
