Timestamp Beacon
13.603141 5
13.605565 50
13.68325 3
13.689665 33
13.722975 28
13.796387 46
13.907966 53
13.927554 2
13.973211 35
14.106201 27
14.137918 44
14.138639 52
14.144617 20
14.163019 55
14.179924 7
14.185264 16
14.19533 51
14.24633 6
14.256308 19
14.260784 21
14.305982 29
14.338689 54
14.350267 9
14.392671 4
14.423127 40
14.448569 49
14.525067 30
14.531347 32
14.539086 11
14.58116 8
14.585981 43
14.597556 10
14.612244 5
14.633261 41
14.694866 33
14.725275 28
14.830254 25
14.911342 53
15.067817 17
15.111128 27
15.125692 42
15.145224 44
15.16226 37
15.170269 55
15.201759 51
15.209063 56
15.244116 23
15.248934 6
15.2598 19
15.267547 21
15.30953 29
15.34126 54
15.397329 4
15.423626 40
15.499306 12
15.529806 30
15.533679 32
15.573915 36
15.576951 1
15.57966 26
15.583008 8
15.588836 43
15.603767 10
15.618053 5
15.634435 41
15.695377 3
15.695916 33
15.711372 34
15.731389 28
16.001325 38
16.030205 57
16.111598 27
16.129005 42
16.150223 20
16.152313 52
16.152958 44
16.174864 55
16.181292 7
16.193717 16
16.205197 51
16.21524 56
16.245914 31
16.25575 6
16.269152 19
16.273791 21
16.309997 29
16.343551 58
16.349451 59
16.356484 9
16.399118 4
16.508848 12
16.535796 30
16.542419 32
16.581202 1
16.585439 26
16.590166 8
16.612421 10
16.616728 50
16.62203 5
16.643452 41
16.698801 3
16.701818 33
16.732651 28
16.789826 14
16.859323 18
16.945828 2
17.118171 27
17.137872 42
17.158556 44
17.161667 52
17.182007 7
17.200691 16
17.221691 56
17.254292 31
17.263877 6
17.276154 19
17.364643 9
17.514301 12
17.536445 30
17.544354 32
17.583652 1
17.594852 8
17.600556 43
17.612529 10
17.627563 5
17.650454 41
17.706557 3
17.72888 34
17.864459 18
18.004167 13
18.039951 57
18.099129 39
18.12206 27
18.144756 42
18.157966 20
18.167571 44
18.185152 55
18.185773 7
18.208274 16
18.21128 51
18.217375 15
18.255346 31
18.26462 6
18.320328 29
18.353769 58
18.359904 59
18.374022 9
18.403644 4
18.430982 40
18.515238 12
18.545333 30
18.548151 32
18.595999 8
18.620602 10
18.637185 5
18.657731 41
18.708212 3
18.733011 34
18.743567 28
18.795092 14
18.869319 18
18.987921 35
19.007783 13
19.009828 38
19.077566 17
19.131166 27
19.149655 42
19.168566 52
19.187067 7
19.193562 55
19.209388 16
19.233557 56
19.261404 31
19.269941 6
19.360578 54
19.384165 9
19.524994 12
19.546471 30
19.555518 32
19.560925 11
19.590463 36
19.596456 1
19.605567 8
19.62718 10
19.658569 41
19.713283 3
19.718671 33
19.742848 34
19.750983 60
19.804102 14
19.961141 2
19.990527 35
20.013504 13
20.055374 57
20.084085 17
20.158003 42
20.188789 7
20.193884 55
20.238116 56
20.265693 31
20.273186 6
20.282939 19
20.324525 29
20.387563 9
20.532552 12
20.547914 30
20.558948 32
20.600347 26
20.602416 1
20.614923 8
20.623217 43
20.628052 10
20.638926 50
20.64395 5
20.666182 41
20.721552 33
20.743531 34
20.809696 14
20.963143 2
20.998443 35
21.015171 38
21.061071 57
21.084989 17
21.103192 39
21.161255 42
21.178394 52
21.195458 55
21.196064 7
21.200556 37
21.241633 15
21.246764 56
21.267509 31
21.278781 6
21.373753 59
21.395905 9
21.420547 4
21.54188 12
21.549875 30
21.561794 11
21.562287 32
21.604874 26
21.606198 36
21.608956 1
21.621623 8
21.635698 10
21.652047 5
21.675168 41
21.729041 3
21.73078 33
21.746411 34
21.763152 60
21.81303 14
21.955543 53
21.972561 2
22.061702 57
22.090256 17
22.166124 42
22.17896 52
22.198427 7
22.20051 55
22.204019 37
22.22753 16
22.233729 51
22.246657 15
22.253612 56
22.333544 29
22.396526 9
22.425206 4
22.444115 40
22.546662 12
22.549852 30
22.563795 32
22.6093 1
22.615211 36
22.631436 8
22.643283 10
22.648789 50
22.653155 5
22.676647 41
22.732007 3
22.73772 33
22.750542 34
22.763134 60
22.767107 28
23.026555 38
23.062211 57
23.100407 17
23.107366 39
23.193022 20
23.199507 7
23.241775 51
23.256075 15
23.256584 56
23.280785 6
23.282708 31
23.333674 29
23.362746 48
23.372265 54
23.397483 9
23.425805 4
23.444705 40
23.55596 12
23.558161 30
23.572779 32
23.612178 1
23.636244 8
23.653973 10
23.663083 5
23.735003 3
23.746308 33
23.763603 60
23.768735 28
23.987306 2
24.031149 38
24.072058 57
24.100425 17
24.178212 42
24.196756 20
24.19952 7
24.256248 15
24.25916 56
24.281528 6
24.322035 21
24.373738 54
24.384574 58
24.404147 9
24.431561 4
24.453626 40
24.559704 12
24.56351 30
24.57917 32
24.582795 11
24.612675 1
24.643829 8
24.654729 10
24.672766 5
24.735253 3
24.748121 33
24.763961 34
24.764469 60
24.777657 28
24.996479 2
25.03492 38
25.076596 57
25.108989 17
25.112669 39
25.169784 27
25.187078 42
25.209329 7
25.216819 37
25.253393 16
25.258983 15
25.26256 56
25.285628 6
25.345073 29
25.412641 9
25.438386 4
25.456444 40
25.567537 12
25.586689 32
25.591331 11
25.613935 1
25.629734 36
25.649797 8
25.660105 50
25.665054 10
25.680954 5
25.690361 41
25.73654 3
25.750727 33
25.765315 34
25.770676 60
25.778888 28
25.999885 2
26.035119 38
26.079333 57
26.113016 39
26.117339 17
26.17712 27
26.190788 42
26.210082 20
26.212698 7
26.230394 55
26.256788 51
26.2618 16
26.266509 15
26.27014 56
26.295037 6
26.304332 31
26.337605 21
26.347981 29
26.422021 9
26.441824 4
26.458103 40
26.574268 30
26.577537 12
26.593672 11
26.594178 32
26.615073 1
26.630598 36
26.655002 8
26.665097 50
26.670419 10
26.690546 5
26.698034 41
26.741978 3
26.759071 33
26.766943 34
26.780697 60
26.787565 28
27.002253 2
27.035257 38
27.049979 13
27.089302 57
27.114829 39
27.123247 17
27.178995 27
27.195596 42
27.222048 7
27.232182 55
27.266604 51
27.267597 15
27.271917 16
27.279155 56
27.295871 6
27.321272 19
27.355923 29
27.408326 22
27.431553 9
27.450967 4
27.464063 40
27.580763 12
27.584224 30
27.595464 11
27.59651 32
27.624817 1
27.670153 10
27.695866 5
27.746958 3
27.76244 33
27.78779 28
27.78968 60
28.009809 2
28.036128 38
28.059545 13
28.097013 57
28.129582 17
28.188101 27
28.201747 42
28.225876 7
28.233128 37
28.269752 15
28.274986 51
28.27715 16
28.284568 56
28.299117 6
28.358738 29
28.435195 9
28.454252 4
28.464043 40
28.589175 12
28.591648 30
28.598017 32
28.603848 11
28.626199 1
28.6677 8
28.67567 10
28.750534 3
28.769991 33
28.789357 28
28.793079 60
29.010315 2
29.103046 57
29.122664 39
29.136467 17
29.235287 7
29.273983 15
29.282322 16
29.28291 51
29.29221 56
29.303033 6
29.325694 19
29.346968 21
29.360242 29
29.439905 9
29.458452 4
29.471225 40
29.589501 12
29.598274 32
29.599956 30
29.612629 11
29.631182 1
29.674126 8
29.677877 50
29.678464 10
29.705468 5
29.757925 3
29.777662 33
29.79898 28
29.800292 60
30.013507 2
30.044889 38
30.108956 57
30.132349 39
30.142223 17
30.196854 27
30.215147 42
30.224346 20
30.243219 55
30.284165 15
30.292054 51
30.300919 56
30.303898 6
30.355684 21
30.415072 54
30.445501 9
30.458838 4
30.477278 40
30.589888 12
30.60027 32
30.616832 11
30.634762 1
30.655938 26
30.675272 8
30.677926 50
30.714388 5
30.765133 3
30.780384 34
30.782863 33
31.021857 2
31.051679 38
31.115446 57
31.142126 39
31.149444 17
31.217758 42
31.228354 20
31.243003 7
31.249187 55
31.286045 15
31.308438 56
31.37097 29
31.423197 54
31.426541 22
31.446061 9
31.46847 4
31.479455 40
31.596226 12
31.600919 30
31.619021 11
31.662022 26
31.683162 8
31.690125 10
31.727217 41
31.780334 34
31.791145 33
31.809621 28
31.810905 60
32.03164 2
32.042553 35
32.124408 57
32.158801 17
32.221681 42
32.235486 52
32.253477 55
32.316369 6
32.318185 56
32.329513 31
32.330709 19
32.376562 29
32.429302 22
32.431597 54
32.451138 9
32.474928 4
32.601141 30
32.611067 32
32.626031 11
32.649488 1
32.662332 36
32.690931 8
32.696672 10
32.723746 5
32.772956 3
32.799855 33
32.815826 28
32.875251 14
33.034527 2
33.132333 57
33.159002 17
33.224505 42
33.225138 44
33.24498 7
33.254745 55
33.310947 16
33.322025 6
33.32607 56
33.331298 31
33.3813 29
33.438257 54
33.446116 59
33.457435 9
33.479952 4
33.490705 40
33.603378 12
33.609937 30
33.611659 32
33.635391 11
33.65383 1
33.668902 36
33.694274 8
33.703951 10
33.727631 5
33.731517 41
33.776777 3
33.802278 33
33.823496 28
33.876388 14
33.945709 18
34.021627 53
34.13333 57
34.159357 17
34.246885 7
34.254852 37
34.264222 55
34.304077 15
34.327315 6
34.331484 56
34.389731 29
34.44748 54
34.464464 9
34.613317 12
34.617605 30
34.636604 11
34.699753 8
34.712635 10
34.736017 41
34.799501 34
34.811323 33
34.955422 18
35.038378 2
35.058244 35
35.097515 13
35.142079 57
35.153311 39
35.169476 17
35.251109 7
35.264602 37
35.269336 55
35.317661 16
35.331597 6
35.338729 56
35.451205 58
35.458309 59
35.473813 9
35.498966 40
35.613582 12
35.619475 30
35.644895 11
35.700442 8
35.717961 10
35.734517 5
35.736824 41
35.801282 34
35.818843 33
35.957933 18
36.035764 53
36.074832 38
36.102687 13
36.142527 57
36.161196 39
36.269628 55
36.272886 37
36.313058 15
36.327746 16
36.3353 6
36.339656 56
36.341295 31
36.451889 58
36.462112 54
36.464024 59
36.483162 9
36.504957 40
36.616899 12
36.632936 32
36.653798 11
36.681351 36
36.704548 8
36.721335 10
36.738616 5
36.740286 41
36.808984 34
36.824593 33
36.84907 28
36.900031 14
37.042436 53
37.082996 38
37.164686 39
37.172596 17
37.239984 42
37.260503 7
37.276816 55
37.315152 15
37.334963 16
37.343 6
37.348549 56
37.427411 47
37.46127 58
37.462792 54
37.485431 9
37.509148 40
37.635969 32
37.66212 11
37.705969 8
37.729042 10
37.744058 5
37.811832 34
37.834615 33
37.904861 14
37.969851 18
38.083042 38
38.154257 57
38.249888 42
38.26375 7
38.279397 55
38.319077 15
38.33925 16
38.463448 58
38.470815 59
38.490294 9
38.518221 40
38.631436 12
38.639548 30
38.644648 32
38.662143 11
38.692234 36
38.713096 8
38.758868 41
38.821578 34
38.838136 33
38.847636 60
38.908562 14
39.077549 35
39.155467 57
39.250881 42
39.272643 7
39.282481 37
39.329045 15
39.34009 16
39.350864 6
39.352571 56
39.467032 58
39.471473 54
39.476682 59
39.49653 9
39.634386 12
39.641509 30
39.654243 32
39.666712 11
39.692915 36
39.720132 8
39.737223 10
39.762361 41
39.826685 34
39.839247 33
39.917755 14
40.087631 35
40.177293 39
40.187391 17
40.277141 7
40.28883 55
40.332635 15
40.347887 16
40.354414 56
40.418739 29
40.4686 58
40.474227 54
40.486273 59
40.64231 12
40.672532 11
40.693687 36
40.721003 8
40.737362 10
40.833654 34
40.923744 14
41.06168 2
41.087918 35
41.110037 38
41.163199 57
41.179868 39
41.284599 7
41.29672 55
41.354823 56
41.357545 16
41.361748 6
41.489332 59
41.526774 40
41.644406 12
41.653427 30
41.662842 32
41.674049 11
41.703157 36
41.722638 8
41.741681 10
41.771208 41
41.820948 3
41.841233 34
41.851662 33
41.866683 60
41.931229 14
42.094216 35
42.111243 38
42.125049 13
42.173321 57
42.185739 39
42.195729 17
42.29398 7
42.303421 55
42.305443 37
42.342347 15
42.358659 16
42.360999 56
42.369021 6
42.471188 58
42.492575 59
42.508616 9
42.532544 40
42.652453 12
42.669202 32
42.68167 11
42.705912 36
42.726927 8
42.748717 10
42.771571 5
42.854879 33
42.874323 60
42.936302 14
43.103048 35
43.120506 38
43.12845 13
43.176516 57
43.192434 39
43.296098 7
43.304872 55
43.347981 15
43.363178 56
43.372809 31
43.374128 6
43.478554 58
43.496551 59
43.656807 12
43.6719 32
43.681814 11
43.7141 36
43.753219 10
44.066402 53
44.109773 35
44.130501 38
44.1335 13
44.199031 17
44.302214 7
44.322378 37
44.377646 31
44.483297 58
44.498085 59
44.51883 9
44.537506 4
44.541079 40
44.660338 12
44.680549 32
44.688306 11
44.755586 10
44.854724 34
44.878588 60
44.953011 14
45.111769 35
45.135406 13
45.187207 57
45.200299 39
45.273117 27
45.315831 55
45.331304 37
45.358639 15
45.3703 16
45.375796 6
45.492342 58
45.499959 54
45.507004 59
45.543469 40
45.660571 12
45.688694 11
45.724464 36
45.763598 10
45.786918 41
45.840501 3
45.867611 33
45.88159 60
45.953141 14
46.120479 35
46.138807 13
46.140085 38
46.321769 7
46.331318 37
46.3676 15
46.371231 16
46.3802 6
46.402521 19
46.456688 29
46.50212 58
46.51281 59
46.521506 9
46.549918 40
46.666696 12
46.690583 32
46.697016 11
46.728471 36
46.74796 8
46.771854 10
46.791632 41
46.860544 34
46.867806 33
46.882395 60
46.958855 14
47.125099 35
47.139798 13
47.144618 38
47.215688 17
47.32917 55
47.333804 37
47.37268 16
47.38471 56
47.387978 31
47.405952 19
47.5032 58
47.507389 54
47.517304 59
47.528811 9
47.55743 4
47.671843 12
47.694134 32
47.702684 11
47.773641 10
47.79665 41
47.861562 34
47.871206 33
48.145763 13
48.151958 38
48.202405 57
48.215928 39
48.33761 55
48.340441 37
48.373864 15
48.374557 16
48.386934 6
48.393938 56
48.510017 58
48.520028 59
48.535962 9
48.681416 12
48.687478 30
48.700158 32
48.706032 11
48.736394 36
48.778082 10
48.788749 5
48.796603 41
48.868714 34
48.890779 60
48.974495 14
49.139161 35
49.147089 13
49.15231 38
49.204959 57
49.220486 39
49.340892 55
49.341795 7
49.350251 37
49.376599 15
49.390851 6
49.401457 56
49.51067 58
49.528764 59
49.539208 9
49.562125 40
49.690164 12
49.705755 32
49.715148 11
49.739699 36
49.757501 8
49.784904 10
49.799028 41
49.869518 34
49.881453 33
49.893995 60
49.976945 14
50.089098 53
50.142285 35
50.154553 38
50.156227 13
50.209069 57
50.224434 39
50.357437 37
50.380829 15
50.399497 6
50.404551 56
50.51111 58
50.512356 54
50.537774 59
50.548801 9
50.696715 12
50.710467 32
50.717184 11
50.741814 36
50.766428 8
50.79139 10
50.800476 41
50.870251 3
50.875327 34
50.883541 33
50.900445 60
51.095251 53
51.148553 35
51.16442 13
51.214766 57
51.22942 39
51.364257 37
51.388905 15
51.407624 6
51.413443 56
51.514754 58
51.515323 54
51.544344 59
51.552626 9
51.700368 12
51.717298 11
51.720366 32
51.749727 36
51.799676 10
51.80168 41
51.878755 34
51.889474 33
51.905828 60
51.97989 14
52.096369 53
52.156347 35
52.164504 38
52.17069 13
52.230346 39
52.360352 55
52.364169 7
52.383009 16
52.394631 15
52.41373 56
52.518214 58
52.544504 59
52.557732 9
52.580282 40
52.705301 12
52.718083 11
52.724041 32
52.751995 36
52.80621 41
52.807048 10
52.816099 5
52.876915 3
52.88072 34
52.896535 33
52.9153 60
52.985116 14
53.097517 53
53.16295 35
53.171589 13
53.173461 38
53.229027 57
53.233868 39
53.305686 44
53.362078 55
53.366806 7
53.375333 37
53.384031 16
53.400418 15
53.420395 56
53.518928 58
53.521014 54
53.567447 9
53.582917 40
53.713775 12
53.719386 11
53.733849 32
53.759938 36
53.811672 10
53.814341 41
53.824745 5
53.881982 34
53.906496 33
53.987657 14
54.103028 53
54.165037 35
54.174271 38
54.175021 13
54.229445 57
54.242271 39
54.310733 44
54.371189 55
54.390516 16
54.40236 15
54.421109 56
54.432373 6
54.518941 58
54.529413 54
54.552577 59
54.568038 9
54.583324 40
54.714009 12
54.721301 11
54.743626 32
54.766386 36
54.82063 10
54.886235 34
54.915602 33
54.921731 60
54.991877 14
55.168559 35
55.177873 13
55.179413 38
55.231144 57
55.248019 39
55.32771 52
55.370249 7
55.378744 55
55.381251 37
55.407505 15
55.428689 56
55.526551 58
55.532381 54
55.561984 59
55.576715 9
55.717723 12
55.731484 11
55.753159 32
55.775093 36
55.822853 41
55.827116 10
55.887649 34
55.9287 60
56.110207 53
56.169517 35
56.183105 13
56.189317 38
56.238611 57
56.252486 39
56.378622 7
56.385291 55
56.416496 15
56.434682 56
56.44244 31
56.533609 54
56.567546 59
56.584386 9
56.595978 40
56.724792 12
56.73349 11
56.76138 32
56.780015 36
56.832388 41
56.833358 10
56.897791 34
56.935181 60
57.11929 53
57.175785 35
57.185011 13
57.192812 38
57.244582 57
57.262171 39
57.386691 7
57.392815 55
57.403134 16
57.419049 15
57.443585 31
57.534806 54
57.542963 58
57.57265 59
57.588699 9
57.727316 12
57.74346 11
57.7707 32
57.783229 36
57.837864 41
57.841431 10
57.843459 5
57.906866 34
57.938221 33
57.939709 60
58.008593 14
58.177689 35
58.189511 13
58.201159 38
58.247776 57
58.264013 39
58.360676 27
58.390366 7
58.401193 55
58.403022 37
58.40501 16
58.426758 15
58.44917 56
58.538232 54
58.544775 58
58.578609 59
58.60088 40
58.72993 12
58.744276 11
58.775442 32
58.788274 36
58.84395 41
58.849443 10
58.853509 5
58.916947 34
58.939637 33
58.941185 60
59.01034 14
59.187161 35
59.198802 13
59.250971 57
59.264147 39
59.268246 17
59.396145 7
59.403683 55
59.411123 37
59.414791 16
59.428425 15
59.445722 31
59.454609 6
59.455774 56
59.548309 54
59.551684 58
59.603057 40
59.605474 9
59.73166 12
59.749577 11
59.783907 32
59.791792 36
59.850433 41
59.922667 3
59.941785 33
59.948276 60
60.015993 14
60.189858 35
60.199731 13
60.255233 57
60.271041 17
60.40727 55
60.413487 37
60.41804 16
60.430641 15
60.458952 6
60.555877 58
60.590069 59
60.612839 9
60.756434 11
60.790175 32
60.801628 36
60.860487 41
60.865954 10
60.922706 34
60.946223 33
60.949936 60
61.016641 14
61.191885 35
61.21674 38
61.26447 57
61.272226 39
61.336426 44
61.349604 42
61.361404 52
61.417266 55
61.418446 37
61.45674 31
61.464373 56
61.546067 29
61.564281 58
61.565931 54
61.598042 59
61.619014 9
61.743145 12
61.758196 11
61.793087 32
61.806276 36
61.866451 41
61.92885 34
61.953101 33
61.957454 60
61.9894 28
62.079424 18
62.192415 35
62.207327 13
62.218068 38
62.273767 57
62.276632 39
62.279562 17
62.419419 55
62.421359 37
62.464476 56
62.480308 19
62.546564 29
62.568779 58
62.583043 47
62.597989 59
62.616759 40
62.625615 9
62.743196 12
62.801735 32
62.803128 8
62.809062 36
62.87269 41
62.93115 34
62.961951 60
63.027033 14
63.156877 53
63.21079 13
63.228033 38
63.283181 17
63.285859 39
63.427049 37
63.428247 16
63.451602 15
63.464824 56
63.552919 29
63.569554 58
63.600377 59
63.635605 9
63.747855 12
63.775726 11
63.808638 8
63.809712 32
63.814198 36
63.877312 41
63.881781 10
63.965545 33
63.967913 60
64.032107 14
64.203486 35
64.219378 13
64.230093 38
64.275731 57
64.285793 17
64.360487 42
64.382599 52
64.428926 37
64.432138 16
64.435169 55
64.45684 15
64.46688 56
64.481575 6
64.493762 19
64.572404 58
64.577947 54
64.608472 59
64.624866 40
64.643001 9
64.751843 12
64.784811 11
64.812196 32
64.81674 36
64.81781 8
64.834488 43
64.878974 41
64.88961 10
64.937275 34
64.967022 33
65.097056 18
65.207496 35
65.281916 57
65.293288 17
65.439538 16
65.440191 55
65.457316 15
65.469578 56
65.574614 58
65.586224 54
65.612508 59
65.649664 9
65.76056 12
65.792462 11
65.813581 32
65.821641 8
65.825538 36
65.896065 10
65.946471 34
66.01651 28
66.03969 14
66.212482 35
66.235305 13
66.238731 38
66.283798 57
66.298283 39
66.302797 17
66.3741 42
66.390229 52
66.437834 37
66.445961 16
66.449851 55
66.464263 15
66.474259 56
66.490109 6
66.495375 19
66.574578 29
66.575083 58
66.593128 54
66.613828 59
66.653916 9
66.773158 30
66.797336 11
66.830599 8
66.834275 36
66.888278 41
66.95405 34
66.970892 33
66.981283 60
67.049646 14
67.101162 18
67.219116 35
67.237883 13
67.291966 57
67.298996 39
67.392198 52
67.440382 37
67.451377 16
67.458961 55
67.473376 15
67.474363 56
67.485795 31
67.582145 58
67.59933 54
67.620367 59
67.655117 9
67.776409 12
67.819159 32
67.852632 43
67.906291 10
67.956013 34
67.980456 33
68.057192 14
68.226757 35
68.241235 38
68.297327 57
68.30685 39
68.316597 17
68.389239 42
68.396853 52
68.451881 16
68.462274 55
68.474374 56
68.478216 15
68.502518 6
68.506357 19
68.587009 58
68.604219 54
68.622786 59
68.645474 40
68.663794 9
68.785594 30
68.808976 11
68.826251 32
68.845371 8
68.847782 36
68.862688 43
68.898188 5
68.906157 41
68.914882 10
68.957458 34
68.990979 60
69.057352 14
69.114033 25
69.116742 18
69.187415 53
69.232658 35
69.241831 38
69.323176 17
69.368265 44
69.39423 42
69.402789 52
69.465251 55
69.48406 56
69.485865 15
69.4991 31
69.591385 58
69.604776 54
69.653693 40
69.671433 9
69.74044 49
69.787833 12
69.790088 30
69.830414 32
69.84889 36
69.85018 8
69.867343 43
69.87424 50
69.908552 41
69.920972 10
69.963298 34
69.991222 33
70.000023 60
70.04222 46
70.060198 14
70.122945 18
70.245051 38
70.253396 13
70.323321 39
70.377768 44
70.404286 42
70.410556 52
70.452125 7
70.466916 55
70.49045 56
70.492628 15
70.517248 19
70.589776 29
70.601132 58
70.606248 54
70.627349 59
70.652272 22
70.656083 40
70.677089 9
70.787976 12
70.821958 11
70.834637 32
70.851798 36
70.852516 8
70.909755 41
70.968863 34
70.991906 33
71.007114 60
71.064478 14
71.123838 18
71.190229 53
71.246567 35
71.247081 38
71.2546 13
71.323847 57
71.326722 17
71.332396 39
71.409582 42
71.424523 27
71.452595 7
71.474801 37
71.477095 55
71.491316 56
71.495302 15
71.508593 31
71.522693 19
71.592683 29
71.603494 58
71.607537 54
71.629554 59
71.640267 48
71.662838 40
71.682898 9
71.824696 11
71.839684 32
71.861077 8
71.917001 41
71.973054 34
72.001988 33
72.007248 60
72.04068 28
72.074342 14
72.129706 18
72.193331 53
72.252376 38
72.260107 13
72.327839 17
72.419517 42
72.422214 52
72.475852 37
72.477844 55
72.480656 16
72.493556 56
72.498891 15
72.517672 31
72.525178 19
72.581031 21
72.596536 29
72.636428 59
72.669073 40
72.690202 9
72.803966 30
72.831005 11
72.842168 32
72.861734 36
72.870493 8
72.884052 43
72.88473 50
72.920472 5
72.925041 41
72.935791 10
72.975568 34
73.007808 60
73.048044 28
73.083353 14
73.139601 18
73.200033 53
73.32914 17
73.329655 57
73.342885 39
73.392546 44
73.429481 42
73.470838 7
73.480292 37
73.483507 55
73.488667 16
73.501655 56
73.504037 15
73.52019 31
73.532677 23
73.58523 21
73.599931 29
73.615517 54
73.620058 58
73.643608 59
73.644507 48
73.65521 47
73.67427 40
73.69894 9
73.81081 30
